frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
65,0.6092737913131714,0.5758250951766968,-1.0565837621688843,0.6533979177474976,0.4901469349861145,-1.0294307470321655,0.6795812845230103,0.4937172532081604,-1.0292704105377197,0.70038241147995,0.4981943964958191,-1.0294119119644165,0.5868505239486694,0.4810430109500885,-1.003709316253662,0.5687447786331177,0.4777044653892517,-1.0027766227722168,0.5539739727973938,0.47585612535476685,-1.0029323101043701,0.7437611222267151,0.5122134685516357,-0.6636860966682434,0.5460559725761414,0.48814812302589417,-0.5067591667175293,0.6565666198730469,0.668128252029419,-0.9152510762214661,0.5779091715812683,0.652528703212738,-0.8696734309196472,0.9011729955673218,0.809926450252533,-0.3352838456630707,0.41717344522476196,0.7960221171379089,-0.2775786817073822,1.0907647609710693,1.112890601158142,-0.267110675573349,0.2920316457748413,1.2206939458847046,-0.4780239164829254,1.1602857112884521,1.3845731019973755,-0.5348883271217346,0.21552976965904236,1.5654410123825073,-1.3436949253082275,1.2187272310256958,1.471577763557434,-0.5914047360420227,0.15969648957252502,1.6779958009719849,-1.4888403415679932,1.1757723093032837,1.4804607629776,-0.6493675112724304,0.21785405278205872,1.663069486618042,-1.5407154560089111,1.136767029762268,1.4599114656448364,-0.5715793967247009,0.25387707352638245,1.6238659620285034,-1.3944220542907715,0.7892488241195679,1.6218199729919434,-0.08987133204936981,0.46740928292274475,1.598260760307312,0.0948438048362732,0.7574875354766846,2.2696495056152344,-0.006959796883165836,0.45549923181533813,2.256483316421509,0.5088592767715454,0.7315579652786255,2.848377227783203,0.6388026475906372,0.44082847237586975,2.826047420501709,1.3538999557495117,0.735946774482727,2.94619083404541,0.6618198156356812,0.43989524245262146,2.916102647781372,1.4167985916137695,0.6735649704933167,3.0436723232269287,-0.029416123405098915,0.4628334045410156,3.037013292312622,0.6957710981369019
66,0.6004083752632141,0.5683446526527405,-1.0808504819869995,0.651715874671936,0.482429563999176,-1.0501257181167603,0.6789988279342651,0.487063467502594,-1.0501768589019775,0.699130117893219,0.493157297372818,-1.0504685640335083,0.5798094868659973,0.47265732288360596,-1.0144121646881104,0.5608475804328918,0.4692864418029785,-1.0136761665344238,0.5455695986747742,0.46779051423072815,-1.0137559175491333,0.7425345778465271,0.5116895437240601,-0.6557437181472778,0.5409277081489563,0.48447662591934204,-0.4826175570487976,0.6513904333114624,0.6670711636543274,-0.9270127415657043,0.5687513947486877,0.6443844437599182,-0.8726428151130676,0.900622546672821,0.8121680021286011,-0.36609941720962524,0.4149019718170166,0.7952610850334167,-0.17396922409534454,1.1005828380584717,1.1059569120407104,-0.3544766306877136,0.2568005919456482,1.0065152645111084,-0.6498535871505737,1.1831777095794678,1.3723644018173218,-0.5846090912818909,0.107545867562294,0.9294557571411133,-1.8608181476593018,1.2322070598602295,1.462028980255127,-0.6145777702331543,0.06132034212350845,0.9219666719436646,-2.023132801055908,1.197239637374878,1.4485975503921509,-0.6645525097846985,0.1033950001001358,0.7975913882255554,-2.035902976989746,1.161227822303772,1.4310665130615234,-0.6122440099716187,0.14141502976417542,0.8419708013534546,-1.9010471105575562,0.7800203561782837,1.6325994729995728,-0.15084043145179749,0.4566912055015564,1.6017489433288574,0.15445175766944885,0.7380499839782715,2.279491662979126,-0.02183934673666954,0.4373273253440857,2.256772756576538,0.5453580617904663,0.7084537744522095,2.8576571941375732,0.638552725315094,0.40752047300338745,2.826209545135498,1.2697689533233643,0.7174468636512756,2.9499282836914062,0.6629175543785095,0.40047627687454224,2.9136993885040283,1.3255761861801147,0.6481579542160034,3.0442287921905518,-0.02371838688850403,0.43064481019973755,3.0370194911956787,0.6273581385612488
67,0.595549464225769,0.562974214553833,-1.101578712463379,0.6503700017929077,0.47759246826171875,-1.0693882703781128,0.6786636710166931,0.4825708270072937,-1.0695258378982544,0.6982564330101013,0.4893665015697479,-1.0698879957199097,0.5758009552955627,0.4676925837993622,-1.0310943126678467,0.5565613508224487,0.4642983078956604,-1.030432939529419,0.5411625504493713,0.4629068374633789,-1.030504584312439,0.7416693568229675,0.5109278559684753,-0.6590138673782349,0.5382288694381714,0.48201653361320496,-0.48047250509262085,0.6481711268424988,0.6652981638908386,-0.9427584409713745,0.5640988945960999,0.6383797526359558,-0.8853340148925781,0.9001033902168274,0.8126639127731323,-0.3813842833042145,0.4132454991340637,0.794928789138794,-0.15783995389938354,1.1086604595184326,1.097154974937439,-0.37723463773727417,0.2475237101316452,0.9775468707084656,-0.6684789061546326,1.1970845460891724,1.3604962825775146,-0.5974529385566711,0.10210571438074112,0.8968764543533325,-1.8738960027694702,1.2444097995758057,1.4502876996994019,-0.6244477033615112,0.05152544379234314,0.8855127096176147,-2.034644603729248,1.2125505208969116,1.4294105768203735,-0.6748508214950562,0.08696047961711884,0.7578151822090149,-2.0528368949890137,1.1768008470535278,1.4131524562835693,-0.6244907379150391,0.12509964406490326,0.802996039390564,-1.9156761169433594,0.7775305509567261,1.6369980573654175,-0.16718271374702454,0.45446673035621643,1.6043226718902588,0.17048338055610657,0.7344288229942322,2.2845654487609863,-0.011806943453848362,0.43449655175209045,2.2574262619018555,0.5561791658401489,0.7052904367446899,2.862332820892334,0.7032737731933594,0.4058150351047516,2.8269386291503906,1.2819592952728271,0.7147001028060913,2.951462745666504,0.7318013906478882,0.3988364040851593,2.9129669666290283,1.339070200920105,0.6475216746330261,3.045375347137451,0.04158727452158928,0.4280930161476135,3.037653684616089,0.6369456052780151
68,0.5522021055221558,0.560992956161499,-1.0902100801467896,0.6000075936317444,0.4748634397983551,-1.0674934387207031,0.6310962438583374,0.47838571667671204,-1.067474126815796,0.6614968776702881,0.484266072511673,-1.0678049325942993,0.5379008054733276,0.46755287051200867,-1.0228112936019897,0.5199623703956604,0.4644795358181,-1.0219480991363525,0.5036994218826294,0.46312230825424194,-1.0220344066619873,0.7251361608505249,0.5088743567466736,-0.6909958720207214,0.5175949335098267,0.480751633644104,-0.46493595838546753,0.6038196682929993,0.6622304320335388,-0.9392697215080261,0.5327342748641968,0.6371902823448181,-0.8748903274536133,0.899391770362854,0.8123296499252319,-0.3753828704357147,0.39674636721611023,0.7951486110687256,-0.17361637949943542,1.107386589050293,1.1029391288757324,-0.3546823263168335,0.20902979373931885,0.9905733466148376,-0.6910048723220825,1.1934096813201904,1.3666313886642456,-0.4781891703605652,0.06668354570865631,1.1158891916275024,-1.9372037649154663,1.2449313402175903,1.457918643951416,-0.48460277915000916,0.006710969842970371,1.1480281352996826,-2.1214892864227295,1.214264154434204,1.441670298576355,-0.5529532432556152,0.04048532992601395,1.089206337928772,-2.1728365421295166,1.1769827604293823,1.4218544960021973,-0.5094966888427734,0.07799448817968369,1.0964545011520386,-1.9981043338775635,0.7764842510223389,1.6372559070587158,-0.1619763970375061,0.45068278908729553,1.604339838027954,0.16515156626701355,0.7341312170028687,2.288066864013672,-0.012640866450965405,0.4277825951576233,2.259915351867676,0.5245563387870789,0.7087935209274292,2.8678486347198486,0.6770645976066589,0.41286903619766235,2.8354554176330566,1.2456156015396118,0.7172777056694031,2.9567885398864746,0.7032727599143982,0.4073415696620941,2.918193817138672,1.3008017539978027,0.6508132219314575,3.05060076713562,0.020031806081533432,0.43838199973106384,3.0541608333587646,0.586611807346344
69,0.5034221410751343,0.561644971370697,-1.1405837535858154,0.555672824382782,0.4749995768070221,-1.1357117891311646,0.5821781158447266,0.4783492982387543,-1.1358810663223267,0.6128180623054504,0.484103798866272,-1.1362335681915283,0.49850767850875854,0.4677172303199768,-1.0746426582336426,0.48030561208724976,0.46457019448280334,-1.073681116104126,0.46383723616600037,0.46300604939460754,-1.073826551437378,0.6961175203323364,0.5114854574203491,-0.7825061082839966,0.4917869567871094,0.478798508644104,-0.4730038642883301,0.5451637506484985,0.660598635673523,-0.9944120645523071,0.4763270318508148,0.6388496160507202,-0.9063628911972046,0.8924654126167297,0.8133029937744141,-0.5057085752487183,0.3619818389415741,0.7973426580429077,-0.14387886226177216,1.1023486852645874,1.1031726598739624,-0.48040658235549927,0.17688986659049988,1.008741855621338,-0.6994065642356873,1.1862651109695435,1.37192964553833,-0.6337871551513672,0.04175444692373276,0.9758458733558655,-1.9534797668457031,1.2387878894805908,1.4626837968826294,-0.6544856429100037,-0.011458538472652435,0.9219470620155334,-2.127624034881592,1.2097389698028564,1.448673129081726,-0.7160733342170715,0.02362401783466339,0.7797001004219055,-2.128756046295166,1.1716456413269043,1.4287375211715698,-0.6628283262252808,0.07241888344287872,0.836145281791687,-1.9931366443634033,0.7659622430801392,1.6462368965148926,-0.18941788375377655,0.43348926305770874,1.6142499446868896,0.19349811971187592,0.7212485074996948,2.2995104789733887,-0.08567820489406586,0.4072400629520416,2.2822346687316895,0.6922802925109863,0.7066766619682312,2.8874311447143555,0.6181995272636414,0.40192919969558716,2.8628652095794678,1.4819515943527222,0.7192912101745605,2.977748155593872,0.6464306116104126,0.39864057302474976,2.9397377967834473,1.5483264923095703,0.6401605606079102,3.066704273223877,-0.0789286196231842,0.42881670594215393,3.0891530513763428,0.845607578754425
70,0.441768079996109,0.5724418759346008,-0.9171765446662903,0.4977934956550598,0.4767650067806244,-0.9777998924255371,0.5207176208496094,0.48028552532196045,-0.9776870608329773,0.5439236760139465,0.4858540892601013,-0.9779250025749207,0.4423052668571472,0.4679093658924103,-0.8815999031066895,0.4271858334541321,0.46476757526397705,-0.8803114891052246,0.41468754410743713,0.462613970041275,-0.8807097673416138,0.6282116770744324,0.5197954773902893,-0.8431611061096191,0.46618446707725525,0.4778169095516205,-0.43631497025489807,0.485828697681427,0.6733797788619995,-0.8667240142822266,0.42347192764282227,0.6595946550369263,-0.7327023148536682,0.8766655921936035,0.8147645592689514,-0.6489396691322327,0.3307803273200989,0.8112630844116211,-0.15807539224624634,1.0943288803100586,1.1821061372756958,-0.6092462539672852,0.19575747847557068,1.270572543144226,-0.4191505014896393,1.0970890522003174,1.5559464693069458,-0.5981947183609009,0.08050891757011414,1.4949638843536377,-1.296623706817627,1.1403071880340576,1.6776678562164307,-0.6324514150619507,0.024583149701356888,1.5800954103469849,-1.4396004676818848,1.0815417766571045,1.690427541732788,-0.6742004752159119,0.0648145079612732,1.5416463613510132,-1.494736909866333,1.052124261856079,1.654842734336853,-0.6179271936416626,0.10506901890039444,1.5193835496902466,-1.3571794033050537,0.7615253925323486,1.6676493883132935,-0.19027473032474518,0.41833433508872986,1.6435097455978394,0.19652417302131653,0.7169976830482483,2.342663049697876,-0.07482022792100906,0.40178853273391724,2.3194494247436523,0.7242807149887085,0.7068259716033936,2.9352071285247803,0.6674370765686035,0.3990265130996704,2.8974597454071045,1.589260220527649,0.7208671569824219,3.043234348297119,0.7052131295204163,0.39528483152389526,2.989415168762207,1.6681129932403564,0.6248277425765991,3.121074676513672,0.04602142423391342,0.43101993203163147,3.130620002746582,1.0520741939544678
71,0.3319830298423767,0.6786075234413147,-2.1322076320648193,0.40167394280433655,0.5571316480636597,-2.239403247833252,0.43551307916641235,0.5597439408302307,-2.2393345832824707,0.4724954068660736,0.564996063709259,-2.240246534347534,0.3353676497936249,0.5520196557044983,-2.1370139122009277,0.31753289699554443,0.5477139949798584,-2.1370222568511963,0.3029724061489105,0.5438766479492188,-2.1370339393615723,0.5925571322441101,0.5849702954292297,-2.1819515228271484,0.3714531362056732,0.5461967587471008,-1.6794795989990234,0.4044978618621826,0.7776193618774414,-2.0631818771362305,0.3220580518245697,0.7646307349205017,-1.9195693731307983,0.8459610939025879,0.8199002742767334,-1.7899318933486938,0.3155461549758911,0.8274469375610352,-1.0109833478927612,1.110528588294983,1.172756552696228,-1.4847346544265747,0.19187778234481812,1.2205172777175903,-0.02972380816936493,1.1404521465301514,1.5106086730957031,-1.186225175857544,0.08482525497674942,0.9257405996322632,0.7635246515274048,1.1846649646759033,1.617281436920166,-1.1817611455917358,0.025701845064759254,0.8113608956336975,0.8534571528434753,1.1241726875305176,1.62013840675354,-1.2657997608184814,0.06495750695466995,0.7956447601318359,0.8048387765884399,1.0985076427459717,1.5914415121078491,-1.2128251791000366,0.09274038672447205,0.8366119861602783,0.75091552734375,0.7606567144393921,1.7005149126052856,-0.2636561393737793,0.41432952880859375,1.654738187789917,0.2683296799659729,0.719301700592041,2.332451343536377,0.162203848361969,0.4033445715904236,2.315840244293213,1.192594289779663,0.7326052188873291,2.925550937652588,1.2549577951431274,0.403663694858551,2.89153790473938,2.3400962352752686,0.7490099668502808,3.0385489463806152,1.3349807262420654,0.4031762182712555,2.9776110649108887,2.4448561668395996,0.6507213115692139,3.1120362281799316,0.7267404198646545,0.4312242567539215,3.1200881004333496,1.9024317264556885
72,0.2798689901828766,0.8074346780776978,-2.6807143688201904,0.31923723220825195,0.6381480693817139,-2.760603666305542,0.35877615213394165,0.6309680938720703,-2.760098934173584,0.3834659457206726,0.6816226840019226,-2.7610933780670166,0.22194504737854004,0.6244469881057739,-2.7162108421325684,0.20489129424095154,0.6054680943489075,-2.716259241104126,0.18766970932483673,0.5995425581932068,-2.7156779766082764,0.47298985719680786,0.6435237526893616,-2.570154905319214,0.23020248115062714,0.6404885053634644,-2.344865322113037,0.3252703547477722,0.8629505634307861,-2.5412745475769043,0.2743648886680603,0.8537269830703735,-2.479435443878174,0.7666260004043579,0.8197807669639587,-1.9418017864227295,0.18115955591201782,0.8063426613807678,-1.7290632724761963,1.0872552394866943,0.9668540358543396,-1.4772937297821045,0.02692377008497715,1.0387911796569824,-0.7813117504119873,1.1344563961029053,1.0619500875473022,-1.035652756690979,0.053451407700777054,0.9028192758560181,-0.02294253185391426,1.1803306341171265,1.0694127082824707,-0.9907204508781433,0.03599636256694794,0.8566609025001526,0.0710243433713913,1.1270686388015747,1.0635007619857788,-1.0783100128173828,0.05527911335229874,0.8431288003921509,0.06542764604091644,1.098990559577942,1.063791275024414,-1.0587005615234375,0.07786031067371368,0.8664485216140747,-0.003835789393633604,0.6159106492996216,1.6123404502868652,-0.22497200965881348,0.3352946639060974,1.5254586935043335,0.2268439084291458,0.6695226430892944,1.134896993637085,0.5111514329910278,0.13238731026649475,1.2697845697402954,0.9129101634025574,0.5895264148712158,1.2650316953659058,1.684430480003357,0.13891755044460297,1.1430530548095703,1.9281120300292969,0.5623712539672852,1.317785382270813,1.7950036525726318,0.1422826051712036,1.151485562324524,2.043240547180176,0.5494983792304993,1.2554385662078857,1.5885975360870361,0.0892970860004425,1.0765937566757202,1.949029564857483
73,0.16596898436546326,0.7574936151504517,-2.3962953090667725,0.18575167655944824,0.5236162543296814,-2.4796903133392334,0.22156822681427002,0.5100470185279846,-2.479604721069336,0.25913840532302856,0.5300166010856628,-2.4806032180786133,0.09416361153125763,0.5718003511428833,-2.3928141593933105,0.07101689279079437,0.5717836618423462,-2.392997980117798,0.05378979444503784,0.5742471218109131,-2.392500162124634,0.4148396849632263,0.4643280804157257,-2.3704686164855957,0.09300978481769562,0.624999463558197,-1.9384934902191162,0.2739061713218689,0.8185005784034729,-2.3016042709350586,0.14352494478225708,0.7938172817230225,-2.179399013519287,0.7699602842330933,0.7623469233512878,-1.8898035287857056,0.1750669926404953,0.8061279654502869,-1.315729022026062,1.0624520778656006,1.0192515850067139,-1.7839295864105225,0.10102210193872452,1.0456056594848633,-0.3221933841705322,1.1090576648712158,1.199611783027649,-1.8193581104278564,0.062290310859680176,0.9439854025840759,0.5167485475540161,1.15595281124115,1.2708418369293213,-1.8832250833511353,0.039930008351802826,0.9080321788787842,0.6213346123695374,1.0893621444702148,1.221084713935852,-1.9496381282806396,0.02887398935854435,0.8896439671516418,0.5571624040603638,1.0583611726760864,1.1688711643218994,-1.8489148616790771,0.056152086704969406,0.9087262749671936,0.5026410818099976,0.6368139982223511,1.617469072341919,-0.21827754378318787,0.32353276014328003,1.5460411310195923,0.22248044610023499,0.6373626589775085,1.7379531860351562,0.5888476967811584,0.26145443320274353,1.7398269176483154,1.3301737308502197,0.6267563104629517,2.101248264312744,1.961459755897522,0.21146556735038757,1.986510157585144,2.682858943939209,0.6021808981895447,2.1863913536071777,2.080355405807495,0.31031563878059387,2.040046453475952,2.818999767303467,0.5760822892189026,2.226740598678589,1.7111155986785889,0.16815245151519775,2.1443307399749756,2.515333652496338
74,0.1426781713962555,0.7241470217704773,-2.3262436389923096,0.1889239102602005,0.4703821539878845,-2.4318037033081055,0.23256468772888184,0.46294453740119934,-2.4317479133605957,0.27055823802948,0.46724432706832886,-2.4326581954956055,0.09840183705091476,0.5138387680053711,-2.328461170196533,0.07874646782875061,0.5166164040565491,-2.3283419609069824,0.0582757405936718,0.5180761814117432,-2.3280246257781982,0.4139123857021332,0.4297664761543274,-2.3536431789398193,0.13269497454166412,0.620520293712616,-1.830862045288086,0.2545086145401001,0.7831239700317383,-2.244401454925537,0.14427010715007782,0.76800537109375,-2.0961318016052246,0.7804332375526428,0.7319477796554565,-1.9845476150512695,0.16901803016662598,0.8011423945426941,-1.2009028196334839,1.0635923147201538,1.0406566858291626,-2.001279592514038,0.11952900886535645,1.1644257307052612,-0.39071521162986755,1.1118744611740112,1.347495436668396,-2.076605796813965,0.06852810084819794,1.0558773279190063,-0.1645355075597763,1.1574909687042236,1.4721789360046387,-2.1584620475769043,0.038282714784145355,1.0087740421295166,-0.10866709053516388,1.0980783700942993,1.4371488094329834,-2.1910808086395264,0.03122979961335659,1.0148168802261353,-0.167719304561615,1.0672252178192139,1.3959769010543823,-2.092935800552368,0.06345535814762115,1.0332244634628296,-0.18860995769500732,0.6685152649879456,1.6201094388961792,-0.25303953886032104,0.32265299558639526,1.5764517784118652,0.25875774025917053,0.6599096655845642,2.2550861835479736,0.4304448962211609,0.3153180778026581,2.2199113368988037,1.2921758890151978,0.7226176857948303,2.8596951961517334,1.746460199356079,0.36260107159614563,2.818716287612915,2.652639389038086,0.7412023544311523,2.9719948768615723,1.8447096347808838,0.4121898114681244,2.9250707626342773,2.7877495288848877,0.652260959148407,3.098186492919922,1.198217749595642,0.40839433670043945,3.1036932468414307,2.166624069213867
75,0.7083425521850586,0.45841753482818604,-0.6686345934867859,0.7208685874938965,0.3892515003681183,-0.669183075428009,0.7288526892662048,0.3909982740879059,-0.6695669889450073,0.7368049025535583,0.39450082182884216,-0.6701292991638184,0.699304461479187,0.39248207211494446,-0.6727558970451355,0.6897846460342407,0.3923540711402893,-0.6734411716461182,0.6798834204673767,0.3919619917869568,-0.674652636051178,0.7385101318359375,0.42186471819877625,-0.5257498025894165,0.6596106290817261,0.4526890516281128,-0.5398765802383423,0.7128257751464844,0.5219628810882568,-0.5973869562149048,0.6782490015029907,0.5120594501495361,-0.6028119325637817,0.856804370880127,0.7371752858161926,-0.4188021123409271,0.4811350703239441,0.7409046292304993,-0.3490198850631714,0.970400333404541,1.0838044881820679,-0.11034341156482697,0.3958505392074585,1.0823845863342285,-0.09281216561794281,0.9401424527168274,1.3142962455749512,0.09712538868188858,0.40323179960250854,1.0826023817062378,-0.025292694568634033,0.9423069953918457,1.396450161933899,0.0953110009431839,0.4009157121181488,1.0699361562728882,-0.04196833819150925,0.939212441444397,1.3452626466751099,0.03959764167666435,0.4002702236175537,1.0517624616622925,-0.11142350733280182,0.9284437894821167,1.3130366802215576,0.07427037507295609,0.39986133575439453,1.0508743524551392,-0.05942300707101822,0.8006967306137085,1.6218090057373047,-0.10759874433279037,0.5525451302528381,1.577893614768982,0.10912936925888062,0.7128283977508545,2.0014851093292236,0.3743303716182709,0.5204488635063171,1.868764877319336,0.6345099806785583,0.7970651388168335,2.505584478378296,1.3996158838272095,0.5747618079185486,2.3974454402923584,1.471476435661316,0.8172746896743774,2.5872957706451416,1.4783989191055298,0.5866811275482178,2.4745702743530273,1.550262689590454,0.7775524258613586,2.631883144378662,1.130459189414978,0.5737738609313965,2.5542855262756348,1.30082106590271
76,0.446958065032959,-0.315523624420166,-0.868380069732666,0.4967009425163269,-0.4097938537597656,-0.9128225445747375,0.5177736282348633,-0.4054543673992157,-0.9131683111190796,0.5388222932815552,-0.4009666442871094,-0.9142757654190063,0.4521723687648773,-0.41589927673339844,-0.8551169633865356,0.43858665227890015,-0.41737985610961914,-0.8536950945854187,0.42466020584106445,-0.41855907440185547,-0.8546580076217651,0.589134156703949,-0.3367860019207001,-0.84429532289505,0.440697580575943,-0.3591337203979492,-0.535135805606842,0.4837605357170105,-0.19272685050964355,-0.817752480506897,0.4196065068244934,-0.20123672485351562,-0.7300069332122803,0.803392767906189,0.2822192907333374,-0.6546598672866821,0.15646061301231384,0.23859739303588867,-0.4485347270965576,1.0043811798095703,0.916134238243103,-0.629715085029602,0.034442514181137085,0.8689283132553101,-0.07812592387199402,1.0049444437026978,1.3752963542938232,-0.8313978314399719,0.0011924803256988525,1.4155101776123047,-0.18364493548870087,1.0452240705490112,1.5463775396347046,-0.925295352935791,-0.0523909330368042,1.595866084098816,-0.23876550793647766,0.9851099252700806,1.531049370765686,-1.004483938217163,-0.0050508975982666016,1.6200146675109863,-0.3702429234981537,0.9594677090644836,1.467874526977539,-0.8787139654159546,0.028206273913383484,1.5451264381408691,-0.25585973262786865,0.6272536516189575,1.4611445665359497,-0.1175040751695633,0.19651448726654053,1.4013993740081787,0.12599392235279083,0.5950539112091064,2.452420473098755,0.035880424082279205,0.23105347156524658,2.4119598865509033,0.35493868589401245,0.5332987308502197,3.311030864715576,1.1933739185333252,0.15809670090675354,3.247588634490967,1.3040740489959717,0.533106803894043,3.4587507247924805,1.2652860879898071,0.12380309402942657,3.390915870666504,1.3804819583892822,0.45021897554397583,3.549072742462158,0.43705910444259644,0.19258786737918854,3.488741159439087,0.5322612524032593
77,0.5821410417556763,0.4575676918029785,-2.233865261077881,0.6077855825424194,0.3883023262023926,-2.4235143661499023,0.6280288696289062,0.3733038604259491,-2.4236466884613037,0.6481406092643738,0.35901743173599243,-2.4248178005218506,0.5501348972320557,0.40082505345344543,-2.4513955116271973,0.5313721895217896,0.3950996696949005,-2.452371120452881,0.5124850869178772,0.38940563797950745,-2.453608274459839,0.6753863096237183,0.22427600622177124,-2.5775930881500244,0.4630383849143982,0.2661413848400116,-2.690152645111084,0.6046115159988403,0.40651097893714905,-2.191511631011963,0.5451511740684509,0.41609010100364685,-2.228926420211792,0.8229142427444458,0.28226298093795776,-2.0049166679382324,0.15383949875831604,0.26452672481536865,-2.0728251934051514,0.9784553647041321,0.7023288011550903,-0.9451462030410767,0.05623917654156685,0.8661079406738281,-1.0673693418502808,0.9929331541061401,1.0506373643875122,-0.3446177542209625,0.1532743275165558,1.3210279941558838,-0.22306911647319794,1.0237042903900146,1.141181468963623,-0.24329307675361633,0.16691607236862183,1.4741179943084717,-0.1387828290462494,1.0016001462936401,1.1540685892105103,-0.31186923384666443,0.1727060079574585,1.4603514671325684,-0.2430689036846161,0.9653217196464539,1.1075211763381958,-0.34474408626556396,0.19426782429218292,1.3819408416748047,-0.2554713189601898,0.6402767896652222,1.1131325960159302,0.031136536970734596,0.26234713196754456,1.174708604812622,-0.028913110494613647,0.7074114680290222,1.5885227918624878,0.8557741045951843,0.3011559844017029,1.6929802894592285,0.845833420753479,0.6671297550201416,2.097102403640747,2.6376736164093018,0.41233015060424805,2.1664116382598877,2.3098151683807373,0.661956250667572,2.1358182430267334,2.8099093437194824,0.43569016456604004,2.1888530254364014,2.4471640586853027,0.6479849815368652,2.3440961837768555,2.4831302165985107,0.4829809069633484,2.400881767272949,2.0070149898529053
78,0.6408753395080566,0.5701931715011597,-1.8246557712554932,0.6662644743919373,0.5110735297203064,-2.0313639640808105,0.6831138134002686,0.4941869080066681,-2.031721353530884,0.699637770652771,0.4780987501144409,-2.0330379009246826,0.614034116268158,0.5231788754463196,-2.0595269203186035,0.5980868339538574,0.5152963399887085,-2.060354709625244,0.5818988680839539,0.5074717998504639,-2.061676025390625,0.7206763625144958,0.31779175996780396,-2.3055570125579834,0.5207393765449524,0.3610512316226959,-2.419473171234131,0.652449369430542,0.4958842396736145,-1.8266817331314087,0.6053174734115601,0.5045698881149292,-1.863186240196228,0.8400232195854187,0.2812195420265198,-1.8443777561187744,0.1547125279903412,0.2706126570701599,-1.9651209115982056,0.979725182056427,0.6762428879737854,-0.9438959956169128,0.08237746357917786,0.8668788075447083,-1.0402076244354248,0.9980355501174927,0.952445387840271,-0.43028315901756287,0.17383435368537903,1.305702805519104,-0.2583884596824646,1.0282323360443115,1.0140349864959717,-0.3580469787120819,0.17961916327476501,1.43843674659729,-0.15170985460281372,1.0454552173614502,1.0288163423538208,-0.42182645201683044,0.1832796186208725,1.4375966787338257,-0.25966331362724304,1.0005296468734741,0.9896290302276611,-0.435360848903656,0.20964808762073517,1.363311529159546,-0.26979103684425354,0.6476223468780518,1.0311479568481445,0.06602493673563004,0.29435425996780396,1.1088180541992188,-0.06392909586429596,0.7376006841659546,1.3469637632369995,1.0708439350128174,0.31498196721076965,1.5226143598556519,0.9889037013053894,0.6714913249015808,1.7237318754196167,2.8154804706573486,0.4673243463039398,1.8242497444152832,2.5408921241760254,0.6564515233039856,1.738348364830017,2.9873054027557373,0.48629993200302124,1.813954472541809,2.6905298233032227,0.6634784936904907,1.9306005239486694,2.6902852058410645,0.5667699575424194,2.0071377754211426,2.305558204650879
79,0.6278070211410522,0.7329491376876831,-1.7125641107559204,0.6519759893417358,0.6812788248062134,-1.9546626806259155,0.6662858724594116,0.6654046177864075,-1.9549829959869385,0.6803157329559326,0.6504193544387817,-1.9565349817276,0.6107133626937866,0.6948401927947998,-1.980979561805725,0.5986821055412292,0.6891357898712158,-1.9820321798324585,0.5861660242080688,0.6837063431739807,-1.9833977222442627,0.7039517760276794,0.5054454803466797,-2.403005599975586,0.5354758501052856,0.5581348538398743,-2.50426983833313,0.6370760202407837,0.6559018492698669,-1.7776892185211182,0.5989819765090942,0.6684342622756958,-1.811234474182129,0.843730628490448,0.31075605750083923,-2.0267200469970703,0.16437490284442902,0.33077070116996765,-2.115135431289673,0.9741121530532837,0.6993148326873779,-1.052171230316162,0.10284598171710968,0.8766347765922546,-1.0644352436065674,0.9928094744682312,1.010190725326538,-0.5346134305000305,0.15686479210853577,1.3166409730911255,-0.24763056635856628,1.02892005443573,1.091631531715393,-0.4915497303009033,0.14492490887641907,1.4477620124816895,-0.1319619119167328,1.0385314226150513,1.0962622165679932,-0.5787020921707153,0.15740682184696198,1.4608055353164673,-0.2419324368238449,0.9971149563789368,1.0502581596374512,-0.5520005822181702,0.19369830191135406,1.387000560760498,-0.2577807903289795,0.6568368673324585,0.9624055027961731,0.04012227803468704,0.3111623227596283,1.008622169494629,-0.03754779323935509,0.7209720015525818,1.2321677207946777,1.3508741855621338,0.3150321841239929,1.3248447179794312,1.3058768510818481,0.6633453369140625,1.538102626800537,3.223252534866333,0.48206424713134766,1.5924506187438965,3.015638828277588,0.6553361415863037,1.5340156555175781,3.412494659423828,0.5116705298423767,1.5684891939163208,3.1848597526550293,0.6370790004730225,1.7201515436172485,3.1161417961120605,0.5551661252975464,1.7741105556488037,2.8144116401672363
