frame,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_23,y_23,x_24,y_24
19,0.8464969396591187,0.9713218808174133,0.29249268770217896,0.9446030259132385,0.9627553224563599,1.2375231981277466,0.23304390907287598,1.2868260145187378,0.7626739740371704,0.9576460719108582,0.34479638934135437,0.9058988690376282,0.7360836267471313,1.8497259616851807,0.41184020042419434,1.8138625621795654
20,0.8464159965515137,0.971929132938385,0.2924724221229553,0.9448296427726746,0.9564121961593628,1.255607008934021,0.23157420754432678,1.287467122077942,0.7574204802513123,0.9607609510421753,0.34500956535339355,0.9028635025024414,0.73602694272995,1.8525164127349854,0.4105539917945862,1.8152731657028198
21,0.8465582728385925,0.9722155332565308,0.2924479842185974,0.9432465434074402,0.923404335975647,1.2614182233810425,0.23297791182994843,1.2878419160842896,0.7187806963920593,0.9518740773200989,0.36046844720840454,0.8889949917793274,0.7328524589538574,1.8519090414047241,0.41057372093200684,1.8088116645812988
22,0.8466704487800598,0.9718981385231018,0.29110634326934814,0.943715512752533,0.9273608922958374,1.2595210075378418,0.23123708367347717,1.2894879579544067,0.7298425436019897,0.9440340399742126,0.3555353283882141,0.8942937254905701,0.7330208420753479,1.8515055179595947,0.4104551672935486,1.8092032670974731
23,0.847053050994873,0.9720938801765442,0.28930947184562683,0.9461025595664978,0.9406000971794128,1.2537318468093872,0.23307356238365173,1.2968201637268066,0.7448973655700684,0.9482345581054688,0.3469012975692749,0.9393417239189148,0.732390284538269,1.8418831825256348,0.4103732705116272,1.8072277307510376
24,0.846558690071106,0.9722292423248291,0.2888098657131195,0.9462378621101379,0.9542012214660645,1.2533087730407715,0.23082378506660461,1.300635814666748,0.7460330724716187,0.951278030872345,0.3149603009223938,1.0108283758163452,0.7321438193321228,1.83643639087677,0.4077339172363281,1.8073667287826538
25,0.8464155197143555,0.9722540974617004,0.28850698471069336,0.9455072283744812,0.9701186418533325,1.2558109760284424,0.22796392440795898,1.3050440549850464,0.7668128609657288,0.9850618839263916,0.29814398288726807,1.0469926595687866,0.7322660684585571,1.8237109184265137,0.4066743850708008,1.8023160696029663
26,0.8459720611572266,0.9721615314483643,0.2883256673812866,0.9463008642196655,0.9711034893989563,1.2431737184524536,0.22808051109313965,1.3057228326797485,0.7673354744911194,0.979659378528595,0.30254065990448,1.026816487312317,0.7278193235397339,1.8241816759109497,0.40611210465431213,1.80367910861969
27,0.8460022807121277,0.9715499877929688,0.2883414328098297,0.9462947845458984,0.970625102519989,1.2347434759140015,0.2281244546175003,1.3037141561508179,0.7674346566200256,0.9734933972358704,0.30408281087875366,0.9775691628456116,0.7278620004653931,1.8283724784851074,0.4060974717140198,1.8077781200408936
28,0.8467665910720825,0.97154301404953,0.2879393398761749,0.9469020962715149,0.9716945886611938,1.2272862195968628,0.22922281920909882,1.3036714792251587,0.8035165071487427,0.9753261208534241,0.3166101276874542,0.9557821750640869,0.726721465587616,1.8413269519805908,0.4061662256717682,1.8178008794784546
29,0.8469588160514832,0.9717577695846558,0.2871040999889374,0.9474033713340759,0.9590508341789246,1.2264987230300903,0.23428471386432648,1.3036636114120483,0.8015462160110474,0.9680355191230774,0.32629022002220154,0.9183107614517212,0.7248744964599609,1.841313123703003,0.40643367171287537,1.815885066986084
30,0.8487712144851685,0.9726348519325256,0.2867860198020935,0.9475604295730591,0.9605396389961243,1.227073311805725,0.23601850867271423,1.3036268949508667,0.800952136516571,0.9762875437736511,0.3193357586860657,0.9477288126945496,0.7254205942153931,1.8406164646148682,0.40922337770462036,1.813538670539856
31,0.8488480448722839,0.9733476042747498,0.28661495447158813,0.94742351770401,0.9773634076118469,1.2664237022399902,0.23502881824970245,1.3113713264465332,0.8136215209960938,1.058117151260376,0.31970301270484924,0.9576076865196228,0.7297354340553284,1.8375259637832642,0.40688973665237427,1.813979983329773
32,0.8487476110458374,0.9757722020149231,0.2863505482673645,0.9471298456192017,0.9778690338134766,1.282380223274231,0.22556445002555847,1.311186671257019,0.8103929758071899,1.057523250579834,0.31439822912216187,0.9569380283355713,0.7299386262893677,1.8509827852249146,0.40369877219200134,1.8226999044418335
33,0.8487396240234375,0.9763443470001221,0.28570079803466797,0.9494379758834839,0.9780111312866211,1.2790619134902954,0.22584357857704163,1.3094465732574463,0.8086811304092407,1.048097848892212,0.3139013648033142,0.9505627751350403,0.7298965454101562,1.8505011796951294,0.4029863476753235,1.8278635740280151
34,0.8487359881401062,0.9763602018356323,0.28530606627464294,0.9495498538017273,0.9687871932983398,1.276333212852478,0.2261172980070114,1.308997392654419,0.7904406785964966,1.0076414346694946,0.31401780247688293,0.9401422739028931,0.7299693822860718,1.8505131006240845,0.40239208936691284,1.827915072441101
35,0.848637580871582,0.9769319295883179,0.2841910719871521,0.9510295987129211,0.9738575220108032,1.2877732515335083,0.22141695022583008,1.3229691982269287,0.7947254776954651,1.0231194496154785,0.3021913468837738,1.0357246398925781,0.7348734736442566,1.85045325756073,0.40191492438316345,1.8291003704071045
36,0.848624050617218,0.9773070216178894,0.28416794538497925,0.9512213468551636,0.9898372888565063,1.344483494758606,0.22094225883483887,1.3503016233444214,0.8571084141731262,1.2657109498977661,0.29530543088912964,1.124074935913086,0.7362238168716431,1.850105881690979,0.3949037194252014,1.8294967412948608
37,0.8483728170394897,0.976276695728302,0.2841419279575348,0.9485403299331665,0.9404743909835815,1.3349826335906982,0.22405977547168732,1.3279818296432495,0.7463799118995667,1.048531413078308,0.3360663950443268,0.9550555348396301,0.7362297177314758,1.8541942834854126,0.39975956082344055,1.8230196237564087
38,0.8483684659004211,0.9755598902702332,0.2868080735206604,0.9418402910232544,0.9204200506210327,1.326406717300415,0.2253067046403885,1.307273268699646,0.7137436866760254,1.0027647018432617,0.34303197264671326,0.9485508799552917,0.7370165586471558,1.856503963470459,0.40706291794776917,1.8037281036376953
39,0.8485924601554871,0.9810337424278259,0.28688445687294006,0.9405048489570618,0.9270612597465515,1.361883282661438,0.22635114192962646,1.3155665397644043,0.7208547592163086,1.045854926109314,0.34251147508621216,1.067320466041565,0.7368475794792175,1.8703991174697876,0.40743130445480347,1.8013111352920532
40,0.8485905528068542,0.9836341738700867,0.28684961795806885,0.9391754269599915,0.9297325015068054,1.3730854988098145,0.22699561715126038,1.3213151693344116,0.7206609845161438,1.0535136461257935,0.34214693307876587,1.0840891599655151,0.7366498708724976,1.880638837814331,0.4074137806892395,1.8017182350158691
41,0.8469237089157104,0.9826056361198425,0.2866223454475403,0.938406229019165,0.9476360082626343,1.3599727153778076,0.2282787263393402,1.3252503871917725,0.7823303937911987,1.1007695198059082,0.34837645292282104,1.1150085926055908,0.736636757850647,1.8799712657928467,0.4081152379512787,1.8018258810043335
42,0.8459868431091309,0.982362687587738,0.28338608145713806,0.9381214380264282,0.9459527134895325,1.3537060022354126,0.22733576595783234,1.3253151178359985,0.7569487690925598,1.0959609746932983,0.35130900144577026,1.0986100435256958,0.7358282804489136,1.8852074146270752,0.4086499810218811,1.8046454191207886
43,0.8459751009941101,0.9823262095451355,0.28596848249435425,0.9384450912475586,0.948525607585907,1.3375402688980103,0.2270946204662323,1.317331314086914,0.7260230183601379,1.0399272441864014,0.38439640402793884,1.0903658866882324,0.7386123538017273,1.8896276950836182,0.41585826873779297,1.8128972053527832
44,0.8422566652297974,0.9796047806739807,0.2854316830635071,0.9407342076301575,0.966214656829834,1.3164713382720947,0.222538560628891,1.3356853723526,0.7740127444267273,1.1152784824371338,0.3795485496520996,1.1276417970657349,0.7355684638023376,1.8886761665344238,0.4147564470767975,1.8228785991668701
45,0.842261791229248,0.9792197942733765,0.2848113179206848,0.942125141620636,0.9655637741088867,1.3227241039276123,0.21939702332019806,1.343387246131897,0.7702811360359192,1.1238216161727905,0.3750094771385193,1.1270653009414673,0.7356331944465637,1.8930573463439941,0.414689838886261,1.826107382774353
46,0.8424484133720398,0.9787455201148987,0.28488287329673767,0.9435067772865295,0.9654372930526733,1.3153624534606934,0.21724477410316467,1.3419671058654785,0.7700551748275757,1.1145904064178467,0.3764544129371643,1.1143393516540527,0.7357702851295471,1.9035872220993042,0.4159432053565979,1.8352563381195068
47,0.8419510126113892,0.978836715221405,0.28570207953453064,0.9428679347038269,0.9589005708694458,1.3242576122283936,0.21646499633789062,1.3337750434875488,0.7166368365287781,1.040300965309143,0.37482234835624695,1.1038841009140015,0.7348438501358032,1.9022265672683716,0.4158323407173157,1.830385684967041
48,0.8421899676322937,0.9799538850784302,0.2868005633354187,0.9383032917976379,1.002310037612915,1.3348127603530884,0.21330800652503967,1.3302536010742188,0.8675134778022766,1.3558571338653564,0.30269014835357666,1.2450608015060425,0.7326668500900269,1.8984959125518799,0.40673646330833435,1.8302298784255981
49,0.8425778150558472,0.9809457659721375,0.2879708409309387,0.9346799850463867,1.0009009838104248,1.3339192867279053,0.21621063351631165,1.329860806465149,0.844243049621582,1.2548402547836304,0.3160295784473419,1.1961493492126465,0.7324720621109009,1.894357442855835,0.406671941280365,1.8291046619415283
50,0.8432484865188599,0.981787383556366,0.2911340594291687,0.9321295619010925,1.0017404556274414,1.333424687385559,0.2188980132341385,1.3221274614334106,0.8383889198303223,1.2175430059432983,0.3383227586746216,1.1221389770507812,0.7325090169906616,1.8943188190460205,0.4078994691371918,1.8274328708648682
51,0.8431140780448914,0.9817807674407959,0.2913714051246643,0.9322506785392761,0.9819793701171875,1.3395649194717407,0.22359545528888702,1.3081501722335815,0.7299591302871704,1.0871334075927734,0.3640943169593811,1.0696896314620972,0.7324866056442261,1.8967946767807007,0.409130722284317,1.831095576286316
52,0.843161940574646,0.9824033379554749,0.2928302586078644,0.9282047152519226,0.9816368222236633,1.3539198637008667,0.2253812998533249,1.3112441301345825,0.7587196230888367,1.1199772357940674,0.35239675641059875,1.1225628852844238,0.7326112389564514,1.8916740417480469,0.4102592468261719,1.811171054840088
53,0.8442080616950989,0.9839556813240051,0.29172417521476746,0.9288042783737183,0.9803457260131836,1.37276029586792,0.2230144441127777,1.3138281106948853,0.7586674094200134,1.110181212425232,0.35709160566329956,1.122088074684143,0.7334330677986145,1.8918317556381226,0.4105319082736969,1.8086298704147339
54,0.844192385673523,0.9855404496192932,0.2907554507255554,0.9289449453353882,0.9500104784965515,1.3995341062545776,0.22381138801574707,1.3243833780288696,0.7286883592605591,1.101975917816162,0.35692426562309265,1.1255302429199219,0.7333009243011475,1.8919802904129028,0.4097938537597656,1.8061879873275757
55,0.8442021608352661,0.9859685301780701,0.2904006838798523,0.9289904236793518,0.9543834924697876,1.3947879076004028,0.22442317008972168,1.3383734226226807,0.7508864998817444,1.1204864978790283,0.3561022877693176,1.1355853080749512,0.7332860827445984,1.8919388055801392,0.40927940607070923,1.806480050086975
56,0.8434847593307495,0.9858865737915039,0.29175466299057007,0.9259914755821228,0.9530661702156067,1.3907612562179565,0.22737643122673035,1.3195993900299072,0.7142305374145508,1.0403261184692383,0.35818883776664734,1.0904632806777954,0.7326072454452515,1.891357421875,0.41012588143348694,1.8041809797286987
57,0.8432199358940125,0.9847572445869446,0.292288601398468,0.9260963201522827,0.9235284924507141,1.387160062789917,0.2275402843952179,1.3177305459976196,0.6807098388671875,1.0216132402420044,0.35036396980285645,1.1010292768478394,0.7326925992965698,1.8917853832244873,0.4106990396976471,1.8042670488357544
58,0.8420196771621704,0.9821915030479431,0.29516154527664185,0.9264564514160156,0.8982523679733276,1.3764598369598389,0.23509061336517334,1.2931060791015625,0.6698187589645386,0.9866580367088318,0.3852421045303345,1.0020339488983154,0.732715904712677,1.8910282850265503,0.4219215512275696,1.7996203899383545
59,0.8407799601554871,0.9817113280296326,0.2958868741989136,0.9268805384635925,0.8951282501220703,1.350766897201538,0.23760859668254852,1.2943013906478882,0.6678614616394043,0.980337381362915,0.39090314507484436,1.0152517557144165,0.7330417037010193,1.88722825050354,0.4227100908756256,1.7991867065429688
60,0.8389447331428528,0.9798120260238647,0.2961669862270355,0.9266551733016968,0.8992460370063782,1.3209022283554077,0.2374264895915985,1.2958298921585083,0.6795154213905334,0.9799615144729614,0.36540487408638,1.0458871126174927,0.7331573963165283,1.8791255950927734,0.4229945242404938,1.7951164245605469
61,0.8373168706893921,0.9785861968994141,0.29624682664871216,0.9267162084579468,0.9334729909896851,1.3051921129226685,0.24065282940864563,1.2971006631851196,0.697491466999054,0.9918665289878845,0.3651660084724426,1.0955849885940552,0.7338955402374268,1.8765411376953125,0.42292943596839905,1.7960084676742554
62,0.8373710513114929,0.9782955646514893,0.29628118872642517,0.9295437932014465,0.9226001501083374,1.3092117309570312,0.24134142696857452,1.2981460094451904,0.6813550591468811,0.9948066473007202,0.3764897882938385,1.05697500705719,0.7372944951057434,1.8766820430755615,0.4252721667289734,1.8028080463409424
63,0.837375819683075,0.9781774878501892,0.2961202561855316,0.9303489923477173,0.9237333536148071,1.319671630859375,0.23990026116371155,1.2987086772918701,0.6712726950645447,0.9987472295761108,0.3650302588939667,1.0588821172714233,0.7372850179672241,1.8776471614837646,0.42442065477371216,1.8092997074127197
64,0.8373743295669556,0.9769604802131653,0.29676368832588196,0.9304229617118835,0.9210759997367859,1.3207355737686157,0.2401137351989746,1.2987695932388306,0.6676097512245178,1.0015796422958374,0.365580290555954,1.0587022304534912,0.7373257279396057,1.8774635791778564,0.42448297142982483,1.8107672929763794
65,0.8374775052070618,0.9774099588394165,0.29552239179611206,0.9306207895278931,0.9236809015274048,1.333177089691162,0.23983736336231232,1.3074127435684204,0.6667147874832153,1.0026013851165771,0.36355164647102356,1.0755003690719604,0.737551212310791,1.8773415088653564,0.42315012216567993,1.8106486797332764
66,0.8378917574882507,0.9774576425552368,0.2940979599952698,0.9306351542472839,0.9498054385185242,1.329580307006836,0.23800162971019745,1.3090490102767944,0.7567870020866394,1.102201223373413,0.36326223611831665,1.0752311944961548,0.7372299432754517,1.8779933452606201,0.4197438657283783,1.8164199590682983
67,0.8385581970214844,0.9772339463233948,0.2940971553325653,0.9310774207115173,0.9647166132926941,1.3213553428649902,0.23588769137859344,1.31476891040802,0.7838977575302124,1.1460267305374146,0.3571982979774475,1.117881178855896,0.7372722029685974,1.878028392791748,0.41972750425338745,1.8197441101074219
68,0.8381779789924622,0.9767817854881287,0.29375308752059937,0.9297466278076172,0.9141287803649902,1.322913646697998,0.23589730262756348,1.2969691753387451,0.6981415152549744,1.0448329448699951,0.3705984950065613,1.0435289144515991,0.7336350679397583,1.866424322128296,0.41645947098731995,1.8117649555206299
69,0.8380506634712219,0.9769585728645325,0.29374921321868896,0.928541898727417,0.9046756625175476,1.3384894132614136,0.23418667912483215,1.297229528427124,0.6771084666252136,1.0285991430282593,0.3532949388027191,1.075524091720581,0.7316305041313171,1.8668898344039917,0.41652172803878784,1.7996190786361694
70,0.8381013870239258,0.9780463576316833,0.29435643553733826,0.9284549355506897,0.9315457344055176,1.343747854232788,0.23330827057361603,1.2979576587677002,0.7253602743148804,1.103119134902954,0.33956435322761536,1.1158329248428345,0.7316510677337646,1.869747519493103,0.416287362575531,1.801706314086914
71,0.8370968699455261,0.978361964225769,0.2947021424770355,0.9282876253128052,0.9183874130249023,1.3473961353302002,0.23390381038188934,1.2972818613052368,0.6869255900382996,1.06192946434021,0.34013229608535767,1.098034381866455,0.7295023798942566,1.8737329244613647,0.41595888137817383,1.801782250404358
72,0.8382188081741333,0.9783099889755249,0.2989238202571869,0.9260978698730469,0.9637400507926941,1.3458868265151978,0.23515531420707703,1.3048522472381592,0.7930446863174438,1.1791846752166748,0.33545607328414917,1.1246980428695679,0.7318004369735718,1.8725992441177368,0.41667407751083374,1.8015366792678833
73,0.8388926386833191,0.9790874719619751,0.29928138852119446,0.9258866906166077,0.9727197885513306,1.3390419483184814,0.23724524676799774,1.3066169023513794,0.8142779469490051,1.1885263919830322,0.3367108702659607,1.1229727268218994,0.7326352596282959,1.8719463348388672,0.4166732430458069,1.8016510009765625
74,0.8393131494522095,0.9790843725204468,0.29711538553237915,0.9306299686431885,0.9692443013191223,1.3423786163330078,0.23633046448230743,1.3283195495605469,0.7837153673171997,1.104056715965271,0.3362077474594116,1.1439173221588135,0.7339550852775574,1.8761247396469116,0.41670069098472595,1.8057619333267212
75,0.8392390012741089,0.9786183834075928,0.2969457507133484,0.9306806921958923,0.9669214487075806,1.3423652648925781,0.23594102263450623,1.3281276226043701,0.7378782033920288,1.0572433471679688,0.332414448261261,1.1406668424606323,0.7337440252304077,1.873382568359375,0.41653767228126526,1.8040810823440552
76,0.8394118547439575,0.9781991839408875,0.29796114563941956,0.932068943977356,0.9663289785385132,1.3383700847625732,0.2361740618944168,1.3239805698394775,0.7158685922622681,1.0376646518707275,0.33749452233314514,1.0940616130828857,0.7349750399589539,1.8884989023208618,0.4198056161403656,1.8177272081375122
77,0.8391545414924622,0.9776050448417664,0.29607465863227844,0.9354546666145325,0.9652098417282104,1.3349826335906982,0.23593337833881378,1.337337851524353,0.7192475199699402,1.0310912132263184,0.3446694016456604,1.1089692115783691,0.7360672354698181,1.8888908624649048,0.41980305314064026,1.8175787925720215
78,0.8389460444450378,0.9770877361297607,0.2974349856376648,0.9367114901542664,0.9802827835083008,1.3298712968826294,0.2399379462003708,1.3364137411117554,0.7244192361831665,1.036892056465149,0.34470266103744507,1.1089861392974854,0.7375949621200562,1.8978649377822876,0.4205520749092102,1.8257477283477783
79,0.8393274545669556,0.9751185178756714,0.3021881878376007,0.93801349401474,0.9882976412773132,1.3115582466125488,0.24552640318870544,1.335666537284851,0.7245938181877136,1.0282050371170044,0.3444417715072632,1.1263235807418823,0.746158242225647,1.8994947671890259,0.4277805685997009,1.835942029953003
80,0.8392636179924011,0.9743651151657104,0.30178841948509216,0.938407301902771,0.9869803190231323,1.3085362911224365,0.2490938901901245,1.3403862714767456,0.7246868014335632,1.0302495956420898,0.34495779871940613,1.15009343624115,0.7468353509902954,1.892180323600769,0.4276089072227478,1.835036039352417
81,0.8391297459602356,0.9734683632850647,0.30192482471466064,0.9383031725883484,0.9582153558731079,1.309210181236267,0.2526925504207611,1.3177354335784912,0.7147340774536133,1.0107219219207764,0.4182499051094055,0.9887531399726868,0.7466991543769836,1.8890786170959473,0.43046656250953674,1.8175908327102661
82,0.838776707649231,0.9728001952171326,0.3021472990512848,0.9380903244018555,0.9584242105484009,1.3097847700119019,0.2525017559528351,1.3215006589889526,0.705524742603302,1.0053229331970215,0.404587984085083,0.9985882639884949,0.7467698454856873,1.879109501838684,0.4317389130592346,1.8038387298583984
83,0.8367189168930054,0.9696283936500549,0.3010168671607971,0.9377003312110901,0.9715512990951538,1.302036166191101,0.2538275718688965,1.3269397020339966,0.7891361117362976,1.1396788358688354,0.39732420444488525,1.022694706916809,0.744553804397583,1.8586763143539429,0.42529016733169556,1.7974108457565308
84,0.8356946110725403,0.9696195125579834,0.2998763918876648,0.9362468719482422,0.9740594625473022,1.2977055311203003,0.2528729736804962,1.3268479108810425,0.8103955984115601,1.1738489866256714,0.37968629598617554,1.0382119417190552,0.7413903474807739,1.8568761348724365,0.42289549112319946,1.7964444160461426
85,0.8356963396072388,0.9695770144462585,0.2998601794242859,0.9311189651489258,0.9738963842391968,1.2949858903884888,0.2527184784412384,1.3185086250305176,0.8152817487716675,1.1534210443496704,0.378253698348999,1.0381377935409546,0.7401647567749023,1.8537447452545166,0.423452764749527,1.7812020778656006
86,0.8360896110534668,0.970133364200592,0.29985058307647705,0.9310213923454285,0.989246666431427,1.2904244661331177,0.25403866171836853,1.3145421743392944,0.8370705842971802,1.1828246116638184,0.37392857670783997,1.048032522201538,0.7401931285858154,1.8632982969284058,0.42373600602149963,1.789048433303833
87,0.8360928297042847,0.9701709747314453,0.3005506694316864,0.9309633374214172,0.9958194494247437,1.3019953966140747,0.256648987531662,1.3139419555664062,0.8805038332939148,1.352183222770691,0.3692707121372223,1.0665477514266968,0.7400695085525513,1.863595962524414,0.423542320728302,1.791416049003601
88,0.8368457555770874,0.9707596898078918,0.29934605956077576,0.9312283992767334,0.9970003366470337,1.3019341230392456,0.2539573609828949,1.3172107934951782,0.8553149104118347,1.3249794244766235,0.36149483919143677,1.0820491313934326,0.7398492097854614,1.8720588684082031,0.4235723614692688,1.7948976755142212
89,0.8372119069099426,0.9753148555755615,0.298629492521286,0.9333528876304626,0.9970782995223999,1.3101203441619873,0.2540385127067566,1.3329074382781982,0.8509918451309204,1.2718720436096191,0.339030921459198,1.1659207344055176,0.7401233911514282,1.8763004541397095,0.4232572913169861,1.7964892387390137
90,0.83775395154953,0.976904034614563,0.29991084337234497,0.9328746795654297,0.9870120882987976,1.3286254405975342,0.25369200110435486,1.327020525932312,0.7604168057441711,1.1101893186569214,0.33892369270324707,1.172522783279419,0.7403556108474731,1.8786945343017578,0.42325371503829956,1.79997980594635
91,0.84044349193573,0.9820356965065002,0.2995660603046417,0.9337377548217773,0.9887019395828247,1.356878399848938,0.25132593512535095,1.3328378200531006,0.7833898067474365,1.176339864730835,0.32396399974823,1.2192033529281616,0.74232017993927,1.8830265998840332,0.42219170928001404,1.8081943988800049
92,0.8418510556221008,0.9862567186355591,0.29654181003570557,0.9347706437110901,0.9889159202575684,1.3650652170181274,0.24168355762958527,1.3332940340042114,0.7962079048156738,1.2118655443191528,0.3162144720554352,1.2210276126861572,0.7423076033592224,1.8831528425216675,0.4112955629825592,1.8143097162246704
93,0.8443750143051147,0.9863580465316772,0.29452306032180786,0.9362412095069885,1.0068585872650146,1.363917589187622,0.24171634018421173,1.3416444063186646,0.8527108430862427,1.2562363147735596,0.3191889524459839,1.222080945968628,0.7433052659034729,1.8831433057785034,0.4108799397945404,1.8208489418029785
94,0.8446063995361328,0.9875315427780151,0.2934696078300476,0.9365953207015991,0.9836179614067078,1.3675585985183716,0.23708626627922058,1.3417785167694092,0.7971349358558655,1.186090111732483,0.33318930864334106,1.1865712404251099,0.7425698637962341,1.8849550485610962,0.41049355268478394,1.8209853172302246
95,0.8464161157608032,0.9875776767730713,0.2931806147098541,0.936635434627533,1.0059607028961182,1.3705635070800781,0.23731720447540283,1.3458470106124878,0.8438447713851929,1.3143656253814697,0.3319898247718811,1.2014490365982056,0.743198573589325,1.8829078674316406,0.4089430272579193,1.8247665166854858
