frame,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0,0.5629716515541077,0.3627626895904541,0.1459597647190094,0.9999733567237854,0.5590295791625977,0.3551909625530243,0.12391681224107742,0.9999609589576721,0.5565019845962524,0.35516244173049927,0.12391390651464462,0.9999661445617676,0.5540826320648193,0.35528117418289185,0.12391052395105362,0.9999593496322632,0.5659961700439453,0.3552097976207733,0.12023940682411194,0.9999620318412781,0.5680365562438965,0.3551023006439209,0.12024354934692383,0.9999669790267944,0.5699388384819031,0.35494986176490784,0.12017793953418732,0.999957799911499,0.54876309633255,0.36051326990127563,0.04320015013217926,0.9999656081199646,0.5693970918655396,0.3585866689682007,0.02487286925315857,0.9999531507492065,0.5581035614013672,0.370561420917511,0.11953110247850418,0.9999638795852661,0.5648491382598877,0.36954164505004883,0.11675065010786057,0.9999572038650513,0.5179051160812378,0.4066596031188965,0.03229377791285515,0.999957799911499,0.5921604633331299,0.40613794326782227,-0.05261047184467316,0.9998630285263062,0.5012296438217163,0.46511605381965637,0.052526168525218964,0.9963757395744324,0.6100872159004211,0.4644389748573303,-0.04671463370323181,0.9580035209655762,0.4995759427547455,0.5131604075431824,0.0893862172961235,0.9568982124328613,0.623676061630249,0.5165621638298035,0.025466561317443848,0.8216273784637451,0.4966460168361664,0.5259180068969727,0.09947878867387772,0.9087249040603638,0.6262462139129639,0.5298286080360413,0.033259157091379166,0.7408895492553711,0.4992082118988037,0.5243228673934937,0.09566188603639603,0.9018075466156006,0.623174786567688,0.5305728912353516,0.038503289222717285,0.7256163358688354,0.5019621849060059,0.519698977470398,0.08989384025335312,0.8566911816596985,0.6213523745536804,0.5265715718269348,0.030581776052713394,0.6540672779083252,0.5348416566848755,0.522473931312561,0.03926967456936836,0.9998286962509155,0.5766568779945374,0.5236650109291077,-0.03967898339033127,0.9996549487113953,0.5209746360778809,0.6006984710693359,0.10379723459482193,0.9979472160339355,0.5805860757827759,0.6091139316558838,0.047434549778699875,0.9932742714881897,0.5107672810554504,0.6762906908988953,0.1093909814953804,0.9962670803070068,0.5790882706642151,0.6915705800056458,0.04310765862464905,0.9929546117782593,0.5099788308143616,0.6890276670455933,0.11110585182905197,0.9951509833335876,0.5760031938552856,0.7055198550224304,0.04468904808163643,0.9904196858406067,0.5168566703796387,0.6886041760444641,0.09739498049020767,0.9433909058570862,0.6007826328277588,0.6993051767349243,0.02561946213245392,0.9241693019866943
1,0.5688567757606506,0.36294102668762207,0.11336144059896469,0.9999613165855408,0.5640900731086731,0.3565372824668884,0.09413419663906097,0.999950110912323,0.561568021774292,0.3564172089099884,0.09415646642446518,0.9999538660049438,0.5591564178466797,0.3563371002674103,0.0941583588719368,0.999945342540741,0.570443868637085,0.35680118203163147,0.08677969127893448,0.9999518394470215,0.5721529126167297,0.35679370164871216,0.08678840100765228,0.9999555349349976,0.5738300681114197,0.3567029535770416,0.08670584112405777,0.9999445080757141,0.5529369115829468,0.36105093359947205,0.029418976977467537,0.9999471306800842,0.5719932317733765,0.3603915870189667,-0.004701072815805674,0.9999436736106873,0.5642073750495911,0.37020766735076904,0.09492330253124237,0.999947190284729,0.5701007843017578,0.36970949172973633,0.08566005527973175,0.9999426007270813,0.5207887887954712,0.4104284942150116,0.024472394958138466,0.9999309182167053,0.5933760404586792,0.4072794020175934,-0.08278226852416992,0.9998700022697449,0.5041525363922119,0.46828675270080566,0.04963209852576256,0.9915551543235779,0.6120611429214478,0.4667108356952667,-0.06235446780920029,0.9615517258644104,0.502846896648407,0.5167198777198792,0.09266648441553116,0.9100072383880615,0.6276020407676697,0.5196043848991394,0.03391990438103676,0.8291918039321899,0.5004488229751587,0.5308409333229065,0.10333091020584106,0.8544990420341492,0.6309974789619446,0.5328356027603149,0.04083241522312164,0.7480705380439758,0.5034268498420715,0.5308268666267395,0.09704352170228958,0.8466655015945435,0.6274600028991699,0.5336171984672546,0.043958693742752075,0.7334203124046326,0.5065044164657593,0.5255485773086548,0.09153774380683899,0.8021005988121033,0.6250489354133606,0.5285874605178833,0.0382080115377903,0.6638848185539246,0.5355879068374634,0.5265018343925476,0.04842985421419144,0.9998201727867126,0.5782917737960815,0.5266146063804626,-0.04873690381646156,0.9996606111526489,0.5228692889213562,0.6050589084625244,0.12637823820114136,0.9959009885787964,0.5820268392562866,0.612240195274353,0.049790043383836746,0.9927846789360046,0.5144765377044678,0.680389940738678,0.2070125788450241,0.9939785599708557,0.5815351009368896,0.6957038640975952,0.11137087643146515,0.9924250841140747,0.5135869383811951,0.695182204246521,0.21596524119377136,0.9933367371559143,0.5764724612236023,0.7106208205223083,0.11008637398481369,0.9899784326553345,0.522111177444458,0.6867755651473999,0.209610253572464,0.9340567588806152,0.6080288887023926,0.7008805871009827,0.07607503980398178,0.9228235483169556
2,0.5674057006835938,0.3615730404853821,0.12800030410289764,0.9999601244926453,0.5625233054161072,0.35417741537094116,0.10392460227012634,0.9999497532844543,0.5596293210983276,0.35399261116981506,0.10392385721206665,0.9999530911445618,0.5568862557411194,0.3539147675037384,0.1039247140288353,0.9999443292617798,0.5700950622558594,0.35475972294807434,0.10259950906038284,0.9999517798423767,0.5723312497138977,0.35488542914390564,0.10261271148920059,0.9999552369117737,0.5743507146835327,0.3549656569957733,0.10255154222249985,0.9999444484710693,0.5514805316925049,0.3595511317253113,0.03453553467988968,0.9999451041221619,0.5735607147216797,0.35995590686798096,0.010406164452433586,0.9999450445175171,0.5627724528312683,0.36902934312820435,0.10075604915618896,0.9999460577964783,0.5699670314788818,0.3691568970680237,0.10041916370391846,0.9999423623085022,0.5212770700454712,0.4108026921749115,0.03666103631258011,0.9999163746833801,0.5937816500663757,0.4083003103733063,-0.06673026829957962,0.9998785853385925,0.5056203603744507,0.46588215231895447,0.06129031628370285,0.9886168241500854,0.6131442189216614,0.4682784974575043,-0.055392201989889145,0.9648904204368591,0.503375232219696,0.5170496702194214,0.09849505871534348,0.8845276236534119,0.6302410960197449,0.5210410356521606,0.01788674108684063,0.8399539589881897,0.5009348392486572,0.5305786728858948,0.10781418532133102,0.8218222856521606,0.6327825784683228,0.5340133905410767,0.020919887349009514,0.7614311575889587,0.5037509202957153,0.529845654964447,0.10078508406877518,0.8128423094749451,0.6284923553466797,0.5350165367126465,0.023246072232723236,0.7474381327629089,0.5065421462059021,0.5256941914558411,0.09694105386734009,0.7666375041007996,0.6266908049583435,0.5300164222717285,0.021584201604127884,0.6794331073760986,0.5378053188323975,0.5266657471656799,0.047572292387485504,0.9998190999031067,0.5788351893424988,0.5270509719848633,-0.04785097390413284,0.9996775388717651,0.5227069854736328,0.6061528921127319,0.1078098863363266,0.9952430725097656,0.582128643989563,0.6130091547966003,0.02560339868068695,0.9930891394615173,0.5153340101242065,0.6812112331390381,0.17905467748641968,0.9933348298072815,0.5824969410896301,0.6970071196556091,0.079452745616436,0.9926904439926147,0.513307511806488,0.6951201558113098,0.18625089526176453,0.9928967356681824,0.5764036774635315,0.7128126621246338,0.08455797284841537,0.9903032183647156,0.5228051543235779,0.6872251629829407,0.16973577439785004,0.9297568798065186,0.6104412078857422,0.7006360292434692,0.056451570242643356,0.9245210289955139
3,0.5676668882369995,0.36213552951812744,0.1294192522764206,0.9999593496322632,0.563115656375885,0.3551520109176636,0.11361658573150635,0.999950110912323,0.5602583289146423,0.3548422157764435,0.11364589631557465,0.9999533295631409,0.5573888421058655,0.35464543104171753,0.11365074664354324,0.999944269657135,0.5704419016838074,0.3559923768043518,0.10793688148260117,0.9999521970748901,0.5725862383842468,0.3561524450778961,0.10794725269079208,0.9999556541442871,0.574604332447052,0.35622459650039673,0.1078871414065361,0.9999448657035828,0.5516339540481567,0.36013123393058777,0.04100542888045311,0.9999454021453857,0.574068546295166,0.3607117831707001,0.02144867181777954,0.9999465942382812,0.5631513595581055,0.3691376745700836,0.1128748208284378,0.9999446272850037,0.5701329112052917,0.36947566270828247,0.10529344528913498,0.9999412894248962,0.5224542617797852,0.4109613001346588,0.03641919791698456,0.9999058842658997,0.5945329070091248,0.4090110957622528,-0.050182975828647614,0.9998841285705566,0.505769670009613,0.4657336473464966,0.06447355449199677,0.9874113202095032,0.6134486198425293,0.4670085310935974,-0.040567878633737564,0.9678969979286194,0.50429767370224,0.5164873003959656,0.11440962553024292,0.8660527467727661,0.6309253573417664,0.5211396813392639,0.024850139394402504,0.8495867848396301,0.5023930668830872,0.5306912064552307,0.12529198825359344,0.7961810231208801,0.6334216594696045,0.5327426791191101,0.02801492251455784,0.7731049060821533,0.5051857233047485,0.5296654105186462,0.11935722082853317,0.7861162424087524,0.6294532418251038,0.5333747267723083,0.03026808425784111,0.7595648765563965,0.5076137781143188,0.5251827239990234,0.11380163580179214,0.7380639910697937,0.6278191208839417,0.5293981432914734,0.028211336582899094,0.692773163318634,0.5384871363639832,0.5262410640716553,0.038336023688316345,0.9998216032981873,0.5779712796211243,0.5262969732284546,-0.038599107414484024,0.999691903591156,0.5244566798210144,0.6058230400085449,0.0875532478094101,0.9950678944587708,0.5811877846717834,0.6141784191131592,0.03101898357272148,0.9934062361717224,0.514994740486145,0.680974543094635,0.14863191545009613,0.9931092262268066,0.5824455618858337,0.6935938596725464,0.07844483107328415,0.9929848909378052,0.5133877396583557,0.6943559050559998,0.15472251176834106,0.9928311705589294,0.5765142440795898,0.7115154266357422,0.08336309343576431,0.990712583065033,0.5209788084030151,0.6864137649536133,0.1362777054309845,0.9268606305122375,0.6103812456130981,0.7011281847953796,0.05787535756826401,0.9259446859359741
4,0.5681578516960144,0.364048570394516,0.13425591588020325,0.9999588131904602,0.5637152791023254,0.3567472994327545,0.11426690965890884,0.9999507069587708,0.5609660148620605,0.3565595746040344,0.11431033909320831,0.9999537467956543,0.5581374168395996,0.35647106170654297,0.11431938409805298,0.9999443888664246,0.5708625912666321,0.3573528230190277,0.11140911281108856,0.9999529123306274,0.5729309320449829,0.35746774077415466,0.11142461001873016,0.9999563097953796,0.5749186873435974,0.35750213265419006,0.11137107759714127,0.9999457597732544,0.5519471168518066,0.3619341254234314,0.04241974279284477,0.9999457597732544,0.5741768479347229,0.36174753308296204,0.02282140590250492,0.9999484419822693,0.5637101531028748,0.37091702222824097,0.11463692039251328,0.9999434351921082,0.5706049799919128,0.37139976024627686,0.10890807211399078,0.9999408721923828,0.5228109955787659,0.41093549132347107,0.03846229612827301,0.9998964667320251,0.5948381423950195,0.4092892110347748,-0.05271071568131447,0.9998899102210999,0.5057232975959778,0.4656563103199005,0.06800369173288345,0.986508309841156,0.6135708093643188,0.4672274589538574,-0.03986196592450142,0.97060227394104,0.5047358870506287,0.5162768363952637,0.12057218700647354,0.8473396897315979,0.6304229497909546,0.5207712650299072,0.03277727589011192,0.8571595549583435,0.5026869177818298,0.5304386615753174,0.1317996084690094,0.7702650427818298,0.6324185132980347,0.5329874753952026,0.03669280186295509,0.7813394069671631,0.5058860182762146,0.5294795036315918,0.12618334591388702,0.7591872811317444,0.6289488673210144,0.5333423018455505,0.03862255811691284,0.7681118249893188,0.5084075927734375,0.5249649882316589,0.12008679658174515,0.7094995975494385,0.6275530457496643,0.5293989181518555,0.03611423820257187,0.7022496461868286,0.5385635495185852,0.5261867642402649,0.03867868706583977,0.9998226761817932,0.5780045390129089,0.5261425971984863,-0.038950711488723755,0.9997057914733887,0.5247043967247009,0.6040851473808289,0.09016425907611847,0.9948428869247437,0.5806849002838135,0.6142435073852539,0.03098362870514393,0.9936347603797913,0.5148782730102539,0.6802845001220703,0.15165860950946808,0.9928308725357056,0.582504391670227,0.6938323378562927,0.0790899246931076,0.993187665939331,0.5138331651687622,0.694075345993042,0.15796050429344177,0.9926987290382385,0.5766440629959106,0.7123551964759827,0.08428578078746796,0.9910120964050293,0.5214822292327881,0.6861051321029663,0.14149391651153564,0.9239382147789001,0.6094278693199158,0.7005148530006409,0.05988175794482231,0.9267953038215637
5,0.5671151280403137,0.3628949522972107,0.1348371058702469,0.9999578595161438,0.5629848837852478,0.35609158873558044,0.11805132776498795,0.9999505877494812,0.5603259205818176,0.3559069037437439,0.11809296160936356,0.9999533891677856,0.5575938820838928,0.3558107912540436,0.11810345947742462,0.9999436140060425,0.5700839757919312,0.35671037435531616,0.11311068385839462,0.999953031539917,0.5722935199737549,0.35686302185058594,0.11312871426343918,0.999956488609314,0.5744576454162598,0.3569452166557312,0.11308026313781738,0.9999461770057678,0.5515602231025696,0.3608952760696411,0.04487406462430954,0.9999454617500305,0.5743322968482971,0.3609951436519623,0.024683797731995583,0.9999500513076782,0.5629236102104187,0.36997872591018677,0.11810540407896042,0.999942421913147,0.5698463916778564,0.37041839957237244,0.11054826527833939,0.9999408721923828,0.5225646495819092,0.41065871715545654,0.03991232067346573,0.9998889565467834,0.5949654579162598,0.4095052480697632,-0.053313806653022766,0.999896228313446,0.5048844218254089,0.46582090854644775,0.06277275830507278,0.9856030344963074,0.6138535141944885,0.4673689007759094,-0.04624394699931145,0.9731649160385132,0.504489004611969,0.5168765783309937,0.10548707097768784,0.8281904458999634,0.6302894353866577,0.5217044353485107,0.022452741861343384,0.8652201890945435,0.5024467706680298,0.5307090282440186,0.11447355151176453,0.744224488735199,0.6318807005882263,0.53395676612854,0.025675443932414055,0.7904071807861328,0.5062596797943115,0.5297045111656189,0.10956204682588577,0.7321627140045166,0.6284036040306091,0.5343355536460876,0.028784196823835373,0.7774937748908997,0.5088029503822327,0.5252442955970764,0.10484116524457932,0.6808405518531799,0.6271048188209534,0.5306284427642822,0.02637091651558876,0.7129714488983154,0.539017379283905,0.5258808135986328,0.038838546723127365,0.9998226761817932,0.5780429244041443,0.5258786082267761,-0.03910691291093826,0.9997164607048035,0.5245584845542908,0.6035164594650269,0.08781237155199051,0.9947504997253418,0.580544114112854,0.6142763495445251,0.031601157039403915,0.9938793778419495,0.5150652527809143,0.6803516745567322,0.14813844859600067,0.9926706552505493,0.5827953219413757,0.6944122314453125,0.0831509679555893,0.993402898311615,0.5143879652023315,0.6936766505241394,0.15412715077400208,0.9926263689994812,0.576983630657196,0.7128985524177551,0.08864302188158035,0.9913380146026611,0.5221980810165405,0.6857544779777527,0.13543370366096497,0.9214188456535339,0.6100674271583557,0.700038731098175,0.06279394030570984,0.9275685548782349
6,0.5653116106987,0.3617638945579529,0.13961228728294373,0.9999557137489319,0.5613405108451843,0.3552134931087494,0.1215396523475647,0.9999491572380066,0.5586397051811218,0.3551054298877716,0.12157189100980759,0.9999517202377319,0.555937647819519,0.3551149368286133,0.12157975882291794,0.999941349029541,0.5684708952903748,0.35567259788513184,0.11546638607978821,0.9999516606330872,0.5708141326904297,0.35579195618629456,0.11548121273517609,0.9999553561210632,0.5731303095817566,0.3558890223503113,0.11542362719774246,0.9999450445175171,0.5504572987556458,0.3605019748210907,0.04430368170142174,0.9999436736106873,0.573836624622345,0.360259085893631,0.026014911010861397,0.9999503493309021,0.5613078474998474,0.36903950572013855,0.12060356885194778,0.9999398589134216,0.568248987197876,0.3691987693309784,0.11262823641300201,0.9999392032623291,0.5228585600852966,0.4103056788444519,0.03813854977488518,0.9998783469200134,0.5952926278114319,0.4098120927810669,-0.049692586064338684,0.9999009966850281,0.5049489140510559,0.4656386077404022,0.05815596505999565,0.9844540357589722,0.6140525341033936,0.46763935685157776,-0.04328196123242378,0.9753746390342712,0.5046666860580444,0.5166847705841064,0.09874870628118515,0.8112620711326599,0.6298843026161194,0.5221937894821167,0.02161753736436367,0.8724285364151001,0.5025572776794434,0.5307894945144653,0.10730095207691193,0.7214974164962769,0.631394624710083,0.5344230532646179,0.024701837450265884,0.7987065315246582,0.5063665509223938,0.5297649502754211,0.10260756313800812,0.7086166143417358,0.6280443668365479,0.5347796678543091,0.027337271720170975,0.786008894443512,0.5089609026908875,0.5251532793045044,0.09805037081241608,0.6554952263832092,0.6267807483673096,0.5312356948852539,0.025132931768894196,0.7227637767791748,0.5388416051864624,0.5257110595703125,0.036838777363300323,0.9998197555541992,0.5778623223304749,0.5255012512207031,-0.03709365054965019,0.9997236132621765,0.5244181156158447,0.603565514087677,0.0814170092344284,0.9944316148757935,0.5806406140327454,0.6144189238548279,0.02757428027689457,0.9940153360366821,0.5146597027778625,0.680367648601532,0.13827279210090637,0.9923450946807861,0.5832244157791138,0.6942781805992126,0.07313638180494308,0.9935137033462524,0.5142372250556946,0.6934155225753784,0.14367465674877167,0.9924008250236511,0.5773068070411682,0.7122695446014404,0.07781429588794708,0.9915454983711243,0.5230962038040161,0.6867141127586365,0.1222953200340271,0.9184533953666687,0.6100072860717773,0.700802743434906,0.05009188875555992,0.9277729392051697
7,0.5646399259567261,0.36277952790260315,0.14440268278121948,0.9999536871910095,0.560823380947113,0.3562704920768738,0.12487686425447464,0.9999475479125977,0.5580687522888184,0.3562229871749878,0.12490124255418777,0.9999500513076782,0.555320143699646,0.3562842607498169,0.12490666657686234,0.9999392032623291,0.5680772662162781,0.35651183128356934,0.11912710219621658,0.999950110912323,0.5704324245452881,0.3565523028373718,0.11914317309856415,0.999954104423523,0.5727742910385132,0.35657113790512085,0.11908499151468277,0.9999436736106873,0.5499664545059204,0.361553817987442,0.04679306596517563,0.9999421238899231,0.5736163854598999,0.3609892427921295,0.02693762071430683,0.9999502897262573,0.5606115460395813,0.3701006770133972,0.12342987954616547,0.9999376535415649,0.5676251649856567,0.36999765038490295,0.11609811335802078,0.9999375343322754,0.5227548480033875,0.41058725118637085,0.040257856249809265,0.9998694658279419,0.5951254367828369,0.4098567068576813,-0.04706660658121109,0.9999056458473206,0.5053628087043762,0.46561896800994873,0.057312749326229095,0.9833871722221375,0.6138746738433838,0.46765953302383423,-0.043508436530828476,0.9774036407470703,0.5047836899757385,0.516011655330658,0.09414935111999512,0.7971501350402832,0.6295810341835022,0.5219970345497131,0.015592383220791817,0.8796469569206238,0.5025411248207092,0.5305577516555786,0.10220810025930405,0.7023667693138123,0.6313222050666809,0.5345284938812256,0.018181154504418373,0.8075020909309387,0.5063738226890564,0.5294903516769409,0.09757766127586365,0.6888065338134766,0.6281530857086182,0.5348910689353943,0.021019870415329933,0.7950796484947205,0.509024977684021,0.5247384905815125,0.09341606497764587,0.6340071558952332,0.6268984079360962,0.5313910841941833,0.01909458637237549,0.733098030090332,0.5388706922531128,0.5256803631782532,0.03613429144024849,0.9998165369033813,0.5778119564056396,0.5255853533744812,-0.036378566175699234,0.9997292160987854,0.5245069861412048,0.6034736633300781,0.07535942643880844,0.9942191243171692,0.5806969404220581,0.6143366694450378,0.02316637523472309,0.9941816329956055,0.5146838426589966,0.6802601218223572,0.13370373845100403,0.9921126365661621,0.5833722352981567,0.6942166090011597,0.061744607985019684,0.9936509728431702,0.5143592953681946,0.6932440400123596,0.14082340896129608,0.9922937154769897,0.5774688124656677,0.7121579051017761,0.06562768667936325,0.9917792677879333,0.5230281949043274,0.6870787739753723,0.11317751556634903,0.9160124659538269,0.6103135943412781,0.7010988593101501,0.03726840391755104,0.9281410574913025
8,0.5648378729820251,0.3619178533554077,0.14445775747299194,0.9999518394470215,0.561051070690155,0.355413556098938,0.12431390583515167,0.9999460577964783,0.5582883358001709,0.3553607165813446,0.1243356242775917,0.9999483823776245,0.5555152297019958,0.3554103970527649,0.12434177100658417,0.9999369978904724,0.568212628364563,0.35569527745246887,0.11914996802806854,0.9999488592147827,0.5705045461654663,0.3557392954826355,0.11916609853506088,0.999953031539917,0.5728061199188232,0.3557712733745575,0.11910803616046906,0.9999426007270813,0.5499088764190674,0.36083003878593445,0.04572536051273346,0.9999402761459351,0.5737076997756958,0.3602500259876251,0.02719995751976967,0.9999502897262573,0.5608083009719849,0.36938002705574036,0.12277940660715103,0.9999357461929321,0.5677734017372131,0.3691014051437378,0.11616621166467667,0.9999363422393799,0.5223510265350342,0.4105488955974579,0.03868980333209038,0.9998632073402405,0.5949605107307434,0.40979406237602234,-0.049906350672245026,0.999910295009613,0.5051894783973694,0.4658384323120117,0.05644628033041954,0.9825863242149353,0.6137557029724121,0.4676474332809448,-0.045970380306243896,0.9792271852493286,0.5048189163208008,0.5160120725631714,0.09355790168046951,0.7846161127090454,0.6293609142303467,0.5215370655059814,0.015259413979947567,0.8859832286834717,0.5024628639221191,0.5307911038398743,0.10131455212831497,0.6847571730613708,0.6311945915222168,0.5343286991119385,0.017842717468738556,0.8150581121444702,0.5063892006874084,0.5295965075492859,0.0968741625547409,0.6705308556556702,0.6281737685203552,0.5346413254737854,0.020392481237649918,0.8029046654701233,0.5091012120246887,0.5247676372528076,0.09284704923629761,0.6143097281455994,0.6269336342811584,0.5311353206634521,0.01869078353047371,0.7420316338539124,0.5386797189712524,0.526053786277771,0.03659755736589432,0.9998145699501038,0.5776897072792053,0.5258986353874207,-0.036854088306427,0.9997360706329346,0.5243250131607056,0.6037198901176453,0.07916505634784698,0.994042158126831,0.5806649327278137,0.614274263381958,0.0255738515406847,0.9943123459815979,0.5146561861038208,0.6803301572799683,0.13588105142116547,0.9918838143348694,0.5834074020385742,0.6943449974060059,0.06903913617134094,0.993759036064148,0.5143564343452454,0.6930962204933167,0.14162307977676392,0.9921664595603943,0.5775590538978577,0.7122788429260254,0.07345549017190933,0.9919700622558594,0.5229214429855347,0.6874158382415771,0.1190643236041069,0.9137035012245178,0.6105141043663025,0.701193630695343,0.04481416568160057,0.9284555315971375
9,0.5649226307868958,0.361829549074173,0.1446894109249115,0.9999497532844543,0.5611346364021301,0.35529273748397827,0.12430011481046677,0.9999443888664246,0.5583702921867371,0.35524672269821167,0.1243206337094307,0.9999464750289917,0.5555860996246338,0.3553001880645752,0.124326691031456,0.9999347925186157,0.568244993686676,0.35555708408355713,0.11918576806783676,0.9999473094940186,0.5704876184463501,0.3555876910686493,0.11920198053121567,0.9999516010284424,0.5727466940879822,0.35561561584472656,0.11914291232824326,0.9999411702156067,0.5498784780502319,0.36068570613861084,0.0463571734726429,0.9999383687973022,0.5736050009727478,0.36002030968666077,0.027514545246958733,0.9999498724937439,0.5608499050140381,0.3692598044872284,0.12275625765323639,0.999933660030365,0.5677873492240906,0.36884805560112,0.11617739498615265,0.9999346733093262,0.5220683813095093,0.4103122055530548,0.04000040516257286,0.9998581409454346,0.5950057506561279,0.40978655219078064,-0.050365105271339417,0.9999143481254578,0.5050553679466248,0.46590930223464966,0.057128194719552994,0.9819158911705017,0.6138739585876465,0.46796712279319763,-0.047127366065979004,0.9808897972106934,0.5047816038131714,0.516246497631073,0.09289491176605225,0.7742570042610168,0.6296268105506897,0.5220353007316589,0.013463940471410751,0.8920137286186218,0.5023437738418579,0.530970573425293,0.10051296651363373,0.6696493625640869,0.631214439868927,0.5345808863639832,0.016027679666876793,0.8224040269851685,0.5063192844390869,0.5297532081604004,0.09616891294717789,0.6548401713371277,0.6282362341880798,0.5348827838897705,0.01856227219104767,0.8105204701423645,0.5089821815490723,0.5248966813087463,0.09219624102115631,0.5973061323165894,0.6270685195922852,0.5314797759056091,0.01689656637609005,0.7507737874984741,0.53875333070755,0.5260679721832275,0.037321172654628754,0.9998105764389038,0.5776700973510742,0.5258333086967468,-0.0375777892768383,0.9997389316558838,0.5243683457374573,0.6037515997886658,0.07718764990568161,0.9938141703605652,0.5806999206542969,0.6141557693481445,0.023799940943717957,0.9943659901618958,0.5149663090705872,0.6806136965751648,0.13213038444519043,0.9915474653244019,0.5834567546844482,0.6946268677711487,0.06559647619724274,0.9937742352485657,0.5144442319869995,0.6930282711982727,0.1375499814748764,0.9919320344924927,0.5776568055152893,0.712587833404541,0.06981256604194641,0.9920534491539001,0.522861659526825,0.6874548196792603,0.11487171798944473,0.9108713865280151,0.6118856072425842,0.7013349533081055,0.04101609066128731,0.9280842542648315
