frame,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0,0.5004025101661682,0.29812726378440857,-0.3103038966655731,0.999859631061554,0.502841591835022,0.2897125482559204,-0.28783485293388367,0.999855637550354,0.5054152607917786,0.2898916006088257,-0.2878805994987488,0.9998485445976257,0.5075355172157288,0.2900868356227875,-0.2879042327404022,0.9998442530632019,0.4933382570743561,0.28947827219963074,-0.2982347011566162,0.999879002571106,0.4894947111606598,0.28957289457321167,-0.2982524633407593,0.999878466129303,0.485704630613327,0.2897616922855377,-0.2982510030269623,0.9998676180839539,0.5063116550445557,0.2950180172920227,-0.15245819091796875,0.9998134970664978,0.4777553379535675,0.2951783239841461,-0.20405349135398865,0.9998706579208374,0.5029882788658142,0.3093310594558716,-0.2593004107475281,0.999821662902832,0.4916716516017914,0.30971840023994446,-0.2741982638835907,0.9998199939727783,0.5249282717704773,0.3572746515274048,-0.03877023607492447,0.9996744394302368,0.4409824311733246,0.35796019434928894,-0.1408451348543167,0.9999431371688843,0.5419110655784607,0.4183575510978699,0.020841799676418304,0.8922573328018188,0.3984226584434509,0.42149001359939575,-0.12838312983512878,0.9874507784843445,0.5488229990005493,0.4800170958042145,-0.10417500883340836,0.6994138956069946,0.3991435170173645,0.48766568303108215,-0.22276489436626434,0.9561253786087036,0.5532168745994568,0.4972649812698364,-0.13550850749015808,0.5947426557540894,0.39630675315856934,0.5045745968818665,-0.25862574577331543,0.9282249808311462,0.5495633482933044,0.4967459440231323,-0.17321333289146423,0.5773332715034485,0.40398916602134705,0.5032253265380859,-0.2856724262237549,0.9232422709465027,0.5459668636322021,0.49161696434020996,-0.12224266678094864,0.5094515085220337,0.4065204858779907,0.49737921357154846,-0.23441356420516968,0.8697042465209961,0.5111254453659058,0.49093106389045715,0.046627726405858994,0.9995884895324707,0.4617139995098114,0.491816908121109,-0.04676537588238716,0.9995753169059753,0.5118691325187683,0.5925350189208984,0.09398657828569412,0.9877545237541199,0.4478619694709778,0.5974761247634888,-0.06696572154760361,0.9942704439163208,0.5184406042098999,0.6824339628219604,0.26871639490127563,0.974892258644104,0.43760427832603455,0.6925523281097412,0.049143318086862564,0.9898801445960999,0.5097457766532898,0.696831464767456,0.27855372428894043,0.9770246148109436,0.43871647119522095,0.7095975279808044,0.05375155434012413,0.9759591221809387,0.5407071709632874,0.7087417840957642,0.16258499026298523,0.8448010683059692,0.44097527861595154,0.7248715758323669,-0.07713032513856888,0.9203497171401978
1,0.49248549342155457,0.29554280638694763,-0.3367655575275421,0.9998734593391418,0.49670204520225525,0.28731977939605713,-0.31639212369918823,0.9998695850372314,0.4995456337928772,0.2877010703086853,-0.3164038062095642,0.9998630881309509,0.5021847486495972,0.28810980916023254,-0.3164028823375702,0.9998591542243958,0.4874284565448761,0.28660091757774353,-0.32302796840667725,0.9998907446861267,0.48364436626434326,0.2865690588951111,-0.32308319211006165,0.9998902678489685,0.4797925055027008,0.28675612807273865,-0.32309767603874207,0.9998804926872253,0.5013768076896667,0.2934607267379761,-0.18674403429031372,0.9998296499252319,0.47241446375846863,0.2922903895378113,-0.22186504304409027,0.9998831748962402,0.49403470754623413,0.3078940808773041,-0.28804874420166016,0.9998390674591064,0.48475396633148193,0.3071599304676056,-0.29816752672195435,0.9998378157615662,0.5244040489196777,0.35677528381347656,-0.07544668763875961,0.9997031092643738,0.43458127975463867,0.3557448089122772,-0.1525505930185318,0.9999484419822693,0.5423170924186707,0.4153365194797516,-0.01788034476339817,0.900027871131897,0.3940325975418091,0.4159986674785614,-0.12963221967220306,0.9884581565856934,0.5537024736404419,0.47568371891975403,-0.13502265512943268,0.7244996428489685,0.39261946082115173,0.48226475715637207,-0.21455860137939453,0.9590712189674377,0.5589474439620972,0.493600994348526,-0.16230273246765137,0.6250573992729187,0.3886881172657013,0.4992530047893524,-0.24484269320964813,0.93155437707901,0.5567342042922974,0.4926115870475769,-0.19856081902980804,0.6102649569511414,0.39536216855049133,0.49816828966140747,-0.27066975831985474,0.9272890090942383,0.5532692670822144,0.48694655299186707,-0.15192364156246185,0.5474646687507629,0.39968159794807434,0.4924654960632324,-0.2255031317472458,0.8779889941215515,0.5041576027870178,0.4910178482532501,0.0416269488632679,0.9996004104614258,0.4514063596725464,0.4916720986366272,-0.04175205156207085,0.9996102452278137,0.5069421529769897,0.593767523765564,0.1068689227104187,0.9875777959823608,0.44271910190582275,0.5976285338401794,-0.07140454649925232,0.9946733713150024,0.5163477659225464,0.6832882761955261,0.26226821541786194,0.9768398404121399,0.4319479167461395,0.6949130296707153,0.027258653193712234,0.9906749725341797,0.5045555233955383,0.6998410224914551,0.2701004445552826,0.9761974215507507,0.4332938492298126,0.7098525166511536,0.030375966802239418,0.9705001711845398,0.5413525104522705,0.7114531993865967,0.16114793717861176,0.8595265746116638,0.435423344373703,0.7253667116165161,-0.11882984638214111,0.9278011322021484
2,0.49380606412887573,0.2946179509162903,-0.36017972230911255,0.9998859763145447,0.49718382954597473,0.28671160340309143,-0.33935290575027466,0.9998822808265686,0.49987465143203735,0.28691184520721436,-0.339364618062973,0.9998763799667358,0.5021070837974548,0.28706902265548706,-0.339369535446167,0.9998728632926941,0.4871857464313507,0.2861928343772888,-0.3465106785297394,0.9999014139175415,0.4831869900226593,0.2861669361591339,-0.3465682864189148,0.9999009370803833,0.47925809025764465,0.28625234961509705,-0.34656453132629395,0.9998921751976013,0.5014022588729858,0.29177823662757874,-0.20762242376804352,0.9998453855514526,0.47188299894332886,0.2912248969078064,-0.24398685991764069,0.9998944997787476,0.4965440630912781,0.3069467544555664,-0.31054073572158813,0.9998549222946167,0.48512837290763855,0.3068658113479614,-0.32105615735054016,0.9998539090156555,0.5234054327011108,0.3556080162525177,-0.09824337065219879,0.9997313618659973,0.4353794753551483,0.3552791476249695,-0.16532406210899353,0.9999528527259827,0.5464035272598267,0.41505366563796997,-0.04402712360024452,0.9091947078704834,0.39040759205818176,0.41680556535720825,-0.13586363196372986,0.9893302917480469,0.5544286370277405,0.47632506489753723,-0.1648014485836029,0.750759482383728,0.39601054787635803,0.48216351866722107,-0.22367507219314575,0.9618745446205139,0.5595458149909973,0.49441012740135193,-0.19593754410743713,0.6590001583099365,0.3920383155345917,0.4980790615081787,-0.2550292909145355,0.9349467754364014,0.5558079481124878,0.49346983432769775,-0.2320304661989212,0.6460954546928406,0.3990510106086731,0.4969736337661743,-0.2819789946079254,0.9313156008720398,0.5519150495529175,0.48778122663497925,-0.18155677616596222,0.5887945294380188,0.4027000367641449,0.49166327714920044,-0.23496684432029724,0.8859044909477234,0.5022282004356384,0.4903084635734558,0.036205898970365524,0.999616265296936,0.4508587419986725,0.4902857542037964,-0.03633062541484833,0.9996369481086731,0.5064009428024292,0.5933231115341187,0.08723506331443787,0.987309992313385,0.4419993460178375,0.5977374911308289,-0.06068067625164986,0.994850754737854,0.5165189504623413,0.6841564178466797,0.2186528742313385,0.9784337878227234,0.43270596861839294,0.6948794722557068,0.07076814770698547,0.9911937117576599,0.5056325197219849,0.7000069618225098,0.22526398301124573,0.9746739864349365,0.4336608648300171,0.7092682719230652,0.07436443865299225,0.9615060687065125,0.5440544486045837,0.7128482460975647,0.12445399165153503,0.8725142478942871,0.43642449378967285,0.726026177406311,-0.09203881025314331,0.934081494808197
3,0.49289804697036743,0.2957567572593689,-0.3607524037361145,0.999897301197052,0.49637070298194885,0.2870171070098877,-0.3392474949359894,0.999893844127655,0.4988797605037689,0.28715139627456665,-0.33926138281822205,0.9998884797096252,0.5014505386352539,0.28728920221328735,-0.3392535150051117,0.9998852610588074,0.4866048991680145,0.2864438593387604,-0.34714385867118835,0.9999110698699951,0.48211997747421265,0.2863312065601349,-0.34720247983932495,0.9999106526374817,0.4780672788619995,0.2863292396068573,-0.34719792008399963,0.9999027252197266,0.501118004322052,0.2919297218322754,-0.20498068630695343,0.9998599290847778,0.4693891108036041,0.29122230410575867,-0.2445925772190094,0.9999047517776489,0.4957450032234192,0.3079235255718231,-0.3100760579109192,0.9998692274093628,0.48447081446647644,0.30777204036712646,-0.3214997947216034,0.9998683929443359,0.5232580304145813,0.35580286383628845,-0.09404828399419785,0.9997573494911194,0.43521183729171753,0.35542288422584534,-0.1645616590976715,0.9999570250511169,0.5461027026176453,0.4154288172721863,-0.04300951957702637,0.9173445701599121,0.3908438980579376,0.41673940420150757,-0.1348637193441391,0.9901129603385925,0.5535433888435364,0.4769343137741089,-0.1722777932882309,0.7745627760887146,0.3940756320953369,0.48245376348495483,-0.22354602813720703,0.964397668838501,0.5582036972045898,0.49472686648368835,-0.2040134221315384,0.6901587843894958,0.39027684926986694,0.49729323387145996,-0.2551731765270233,0.938087522983551,0.5548946261405945,0.49397075176239014,-0.2413228154182434,0.6788879036903381,0.39766979217529297,0.4968218207359314,-0.2825232446193695,0.9350147843360901,0.5515913367271423,0.4884594678878784,-0.18963880836963654,0.6266236901283264,0.40213674306869507,0.4922284185886383,-0.23503482341766357,0.8931525349617004,0.502349317073822,0.49020785093307495,0.03696759045124054,0.9996362328529358,0.45230692625045776,0.48967039585113525,-0.03707919269800186,0.9996657967567444,0.5067369341850281,0.5933964252471924,0.08863336592912674,0.9872385263442993,0.4437110126018524,0.5977270007133484,-0.06110323965549469,0.995140552520752,0.5165053009986877,0.684603750705719,0.23481139540672302,0.9800209999084473,0.4318104684352875,0.6957017779350281,0.04654686897993088,0.9918218851089478,0.5056306719779968,0.700043261051178,0.2416088730096817,0.9737343192100525,0.43185538053512573,0.7091330289840698,0.04850182682275772,0.95683354139328,0.5462144613265991,0.7132632732391357,0.125467911362648,0.8844661116600037,0.439773291349411,0.7273196578025818,-0.10042785853147507,0.9401079416275024
4,0.4916194677352905,0.2960125505924225,-0.3393208086490631,0.9999074339866638,0.49568355083465576,0.2872258722782135,-0.3180347681045532,0.9999040961265564,0.4986032247543335,0.28741776943206787,-0.31804582476615906,0.9998992085456848,0.5012368559837341,0.28764262795448303,-0.31803375482559204,0.9998962879180908,0.48605242371559143,0.28656890988349915,-0.32567861676216125,0.9999196529388428,0.48171377182006836,0.28644442558288574,-0.3257249891757965,0.9999192953109741,0.4775346517562866,0.2864517569541931,-0.3257199823856354,0.9999120831489563,0.5013915300369263,0.29262781143188477,-0.18519090116024017,0.9998725056648254,0.46895134449005127,0.29120999574661255,-0.22335663437843323,0.9999138712882996,0.4947992265224457,0.3080543577671051,-0.2890302538871765,0.9998820424079895,0.48348158597946167,0.3076474666595459,-0.2999976575374603,0.999881386756897,0.5234208106994629,0.35581955313682556,-0.07776350528001785,0.9997804164886475,0.43619564175605774,0.3551037013530731,-0.150549978017807,0.9999605417251587,0.5452826619148254,0.415512353181839,-0.023221580311655998,0.9242346286773682,0.39124566316604614,0.416236937046051,-0.1227792277932167,0.9908254146575928,0.5526016354560852,0.47666382789611816,-0.14767158031463623,0.7954319715499878,0.39330121874809265,0.48159438371658325,-0.20919595658779144,0.9667714834213257,0.5570037364959717,0.4943401515483856,-0.17894242703914642,0.7170299291610718,0.38937124609947205,0.4960917532444,-0.24086375534534454,0.9411401152610779,0.5542441606521606,0.49379634857177734,-0.21571612358093262,0.7073779106140137,0.3976394534111023,0.49553704261779785,-0.2683357298374176,0.9385751485824585,0.5509241223335266,0.4882895350456238,-0.16500261425971985,0.659465491771698,0.40239763259887695,0.49100634455680847,-0.22076870501041412,0.9000188112258911,0.5027809739112854,0.4905714690685272,0.03541940078139305,0.9996518492698669,0.45267435908317566,0.4897054135799408,-0.035535816103219986,0.9996861815452576,0.5072053074836731,0.5936844348907471,0.0649312436580658,0.9873465895652771,0.4438054859638214,0.5978451371192932,-0.05196209251880646,0.9953274726867676,0.5163966417312622,0.6854036450386047,0.2154531329870224,0.9814518690109253,0.4317609369754791,0.695717990398407,0.08814520388841629,0.9923035502433777,0.5051409006118774,0.7001562714576721,0.2227470874786377,0.972534716129303,0.4314734935760498,0.7080958485603333,0.09278855472803116,0.9509972333908081,0.5464754104614258,0.714398205280304,0.1180727556347847,0.8952359557151794,0.43993261456489563,0.7283228039741516,-0.052742764353752136,0.9453957080841064
5,0.4906799793243408,0.29499468207359314,-0.3557951748371124,0.9999165534973145,0.4955962598323822,0.2865503132343292,-0.3348318338394165,0.9999133944511414,0.49860310554504395,0.2867901027202606,-0.33483457565307617,0.9999089241027832,0.5012974739074707,0.2870461642742157,-0.3348217308521271,0.9999062418937683,0.48557591438293457,0.2858923375606537,-0.341445654630661,0.9999274015426636,0.4813671112060547,0.2858123183250427,-0.34150078892707825,0.9999271035194397,0.4772639572620392,0.2858520746231079,-0.3414987623691559,0.9999206066131592,0.5018566250801086,0.2923191785812378,-0.2028326690196991,0.9998839497566223,0.4692175090312958,0.29044556617736816,-0.23663562536239624,0.9999221563339233,0.49405890703201294,0.30710723996162415,-0.306064248085022,0.9998936057090759,0.48240694403648376,0.3065124452114105,-0.31583067774772644,0.9998931288719177,0.5234463214874268,0.3558371663093567,-0.09597945213317871,0.9998012781143188,0.4358900189399719,0.35489317774772644,-0.15615753829479218,0.9999638795852661,0.5454950332641602,0.41566741466522217,-0.04144073650240898,0.93073970079422,0.39124342799186707,0.416390597820282,-0.12526154518127441,0.9914902448654175,0.5530292391777039,0.4769538342952728,-0.1638699620962143,0.814555287361145,0.39301392436027527,0.4823981821537018,-0.21767586469650269,0.9689775705337524,0.5575568675994873,0.494543194770813,-0.19491270184516907,0.7419261336326599,0.38981902599334717,0.49696987867355347,-0.2492610365152359,0.9440311193466187,0.5546902418136597,0.4939914345741272,-0.23127977550029755,0.7336246967315674,0.39852479100227356,0.4963720142841339,-0.2770531475543976,0.9419096112251282,0.5513957142829895,0.4885101020336151,-0.18077433109283447,0.6897069811820984,0.40269240736961365,0.49167513847351074,-0.22944410145282745,0.9063436985015869,0.5032158493995667,0.4905771315097809,0.0334341935813427,0.999669075012207,0.45271846652030945,0.4897015392780304,-0.03357268497347832,0.9997073411941528,0.507357120513916,0.593687891960144,0.06123417988419533,0.9874947667121887,0.4438569247722626,0.5980160236358643,-0.051740266382694244,0.9955145716667175,0.5164319276809692,0.6857628226280212,0.21603521704673767,0.9827629327774048,0.4317858815193176,0.6956433653831482,0.08654902130365372,0.992751955986023,0.5049956440925598,0.7002057433128357,0.2238495647907257,0.9714099168777466,0.4315820336341858,0.7074490189552307,0.09127645194530487,0.9455064535140991,0.5467726588249207,0.7145509123802185,0.11307414621114731,0.9049449563026428,0.44036030769348145,0.7287115454673767,-0.04972478747367859,0.9501756429672241
6,0.4921417236328125,0.29499170184135437,-0.35697731375694275,0.9999247789382935,0.4968867599964142,0.2865966558456421,-0.33582204580307007,0.9999217391014099,0.4997183680534363,0.286828875541687,-0.33582520484924316,0.9999176859855652,0.5023542642593384,0.28706663846969604,-0.33581116795539856,0.9999152421951294,0.4870365858078003,0.28595036268234253,-0.34311383962631226,0.9999344348907471,0.4828276038169861,0.2858273983001709,-0.34316885471343994,0.9999341368675232,0.47857803106307983,0.2858506739139557,-0.3431658148765564,0.9999282956123352,0.5025551915168762,0.2924571931362152,-0.2027498334646225,0.9998943209648132,0.4699586033821106,0.2904399335384369,-0.23959489166736603,0.9999296069145203,0.49507567286491394,0.3070448040962219,-0.30671262741088867,0.9999040365219116,0.48392584919929504,0.306505024433136,-0.31740885972976685,0.999903678894043,0.5234680771827698,0.3558225929737091,-0.09542608261108398,0.9998199343681335,0.4358365535736084,0.35458821058273315,-0.1580980271100998,0.9999668002128601,0.5451633334159851,0.41559508442878723,-0.037763383239507675,0.9364932775497437,0.3922443091869354,0.41658586263656616,-0.12643246352672577,0.9920942187309265,0.5533463954925537,0.4769555628299713,-0.15541145205497742,0.8317177295684814,0.39286181330680847,0.4829963147640228,-0.21902626752853394,0.9710562229156494,0.5576574802398682,0.49459943175315857,-0.1850782334804535,0.7642290592193604,0.3897998034954071,0.49754151701927185,-0.2505101263523102,0.9469034075737,0.5546672344207764,0.4941195249557495,-0.2218664586544037,0.7571650743484497,0.3974377512931824,0.4970041811466217,-0.2786802053451538,0.9451699256896973,0.5515053272247314,0.4886555075645447,-0.17236892879009247,0.7168350219726562,0.4013010263442993,0.4922759234905243,-0.23093682527542114,0.912348747253418,0.5033696889877319,0.49055373668670654,0.032614871859550476,0.9996841549873352,0.452574759721756,0.48950493335723877,-0.03275376185774803,0.9997254014015198,0.5076034665107727,0.5935811400413513,0.05685923621058464,0.9877148270606995,0.4438607096672058,0.5980110168457031,-0.04957997798919678,0.9956971406936646,0.5165001153945923,0.6859502792358398,0.21190468966960907,0.9839673638343811,0.43229246139526367,0.6955735087394714,0.09025333821773529,0.9931818246841431,0.5050144195556641,0.7002451419830322,0.21964165568351746,0.9705040454864502,0.43286025524139404,0.7070084810256958,0.09517072886228561,0.9412679076194763,0.5471503734588623,0.7145888805389404,0.10705029219388962,0.9137330055236816,0.43973568081855774,0.7285436391830444,-0.0458553247153759,0.9545364379882812
7,0.4927588105201721,0.295071542263031,-0.35519084334373474,0.9999322295188904,0.4974517822265625,0.286689817905426,-0.3343190848827362,0.9999293088912964,0.5002114772796631,0.286923885345459,-0.33432021737098694,0.9999256134033203,0.5028600692749023,0.2871585786342621,-0.33430325984954834,0.9999234080314636,0.48762595653533936,0.2860431671142578,-0.3413076400756836,0.9999407529830933,0.48344510793685913,0.2858933210372925,-0.34136030077934265,0.9999405145645142,0.4792177081108093,0.28589048981666565,-0.3413531184196472,0.9999352097511292,0.5029923915863037,0.29271790385246277,-0.20216910541057587,0.9999038577079773,0.47059690952301025,0.29067718982696533,-0.23788858950138092,0.9999363422393799,0.4956277012825012,0.3071926236152649,-0.3052995800971985,0.9999134540557861,0.48462408781051636,0.3066595792770386,-0.31562304496765137,0.999913215637207,0.523544192314148,0.35590165853500366,-0.0968685895204544,0.999836802482605,0.435822457075119,0.3545319736003876,-0.1558472216129303,0.9999694228172302,0.5445047616958618,0.4159359335899353,-0.03826012834906578,0.9418005347251892,0.3929401636123657,0.4165607690811157,-0.12445634603500366,0.9926275610923767,0.5530543923377991,0.4770715534687042,-0.15534266829490662,0.8472907543182373,0.3929893970489502,0.4830978810787201,-0.21309392154216766,0.9729084968566895,0.5573744773864746,0.4947742819786072,-0.1852089911699295,0.7845495343208313,0.3891625702381134,0.4974086284637451,-0.24396592378616333,0.9494410157203674,0.5546519756317139,0.4943045675754547,-0.22204959392547607,0.7785605788230896,0.3961664140224457,0.4969460368156433,-0.2727333605289459,0.9480711221694946,0.5515184998512268,0.48888587951660156,-0.17229808866977692,0.7415127754211426,0.40039923787117004,0.4923502504825592,-0.22527065873146057,0.9177612066268921,0.5033850073814392,0.49055761098861694,0.031042447313666344,0.9996950626373291,0.4523089528083801,0.4894751012325287,-0.031180398538708687,0.9997400045394897,0.5076164603233337,0.59370356798172,0.053768351674079895,0.9879335165023804,0.44379112124443054,0.5981467962265015,-0.04277757927775383,0.9958580136299133,0.5165050625801086,0.6860300302505493,0.21096347272396088,0.9850174188613892,0.43273401260375977,0.6956122517585754,0.09895991533994675,0.9935445785522461,0.5048915147781372,0.7002527713775635,0.21891894936561584,0.9695709943771362,0.4336896538734436,0.7068586349487305,0.10428732633590698,0.9370781779289246,0.5472266674041748,0.7145140171051025,0.1037801131606102,0.9215977787971497,0.4393084943294525,0.7283309698104858,-0.03635360300540924,0.958398699760437
8,0.4932514429092407,0.2949039041996002,-0.3531223237514496,0.9999389052391052,0.49785539507865906,0.2866053283214569,-0.3320656716823578,0.9999361038208008,0.5005875825881958,0.2868451476097107,-0.33206650614738464,0.9999327659606934,0.5032653212547302,0.2870810329914093,-0.3320479393005371,0.999930739402771,0.48807063698768616,0.2859565019607544,-0.33953583240509033,0.9999464750289917,0.48389172554016113,0.28579509258270264,-0.3395899534225464,0.9999462366104126,0.4796994924545288,0.2857699692249298,-0.3395852744579315,0.9999414086341858,0.5033178925514221,0.292773574590683,-0.19992434978485107,0.9999123811721802,0.4710509777069092,0.2906273603439331,-0.23771356046199799,0.999942421913147,0.4960642158985138,0.3070996403694153,-0.3032388985157013,0.9999219179153442,0.48508167266845703,0.30656182765960693,-0.31418853998184204,0.9999217987060547,0.5236018300056458,0.35596251487731934,-0.09413015842437744,0.9998520612716675,0.4358271062374115,0.35450345277786255,-0.15650641918182373,0.999971866607666,0.5437615513801575,0.4161842167377472,-0.03570207953453064,0.9465123414993286,0.3933909833431244,0.41675010323524475,-0.12428703904151917,0.9931212663650513,0.5528144240379333,0.4772967994213104,-0.15346327424049377,0.8613181114196777,0.3925338387489319,0.4834042489528656,-0.21255195140838623,0.9746756553649902,0.5573482513427734,0.49513423442840576,-0.183147594332695,0.8029032349586487,0.3888382911682129,0.49782925844192505,-0.24326229095458984,0.9519957304000854,0.5549861192703247,0.4948340058326721,-0.2201106995344162,0.7978852987289429,0.3965025842189789,0.49734777212142944,-0.27245044708251953,0.9509308934211731,0.5519430637359619,0.48929014801979065,-0.17052534222602844,0.7638053297996521,0.4007924497127533,0.49265095591545105,-0.2248668074607849,0.9229259490966797,0.5031116604804993,0.49055102467536926,0.03219432011246681,0.9997066855430603,0.45270296931266785,0.489421010017395,-0.032338615506887436,0.9997550845146179,0.5077826976776123,0.593627393245697,0.05564060062170029,0.9880371689796448,0.44371575117111206,0.5981479287147522,-0.04373715817928314,0.9960068464279175,0.5165390968322754,0.6860928535461426,0.21094423532485962,0.9859454035758972,0.4321454167366028,0.6956213116645813,0.08865822106599808,0.9938808083534241,0.504940390586853,0.7002488374710083,0.2186877429485321,0.9688324332237244,0.432943731546402,0.706805408000946,0.09341936558485031,0.9336012601852417,0.547607421875,0.7145379781723022,0.10309571027755737,0.9286680221557617,0.4391902685165405,0.7280558943748474,-0.04345604404807091,0.9619047045707703
9,0.49386414885520935,0.29479849338531494,-0.34576159715652466,0.9999449253082275,0.498410165309906,0.2865328788757324,-0.3244388699531555,0.9999422430992126,0.5011228919029236,0.28676414489746094,-0.3244425058364868,0.9999392032623291,0.503809928894043,0.28699612617492676,-0.3244233727455139,0.9999373555183411,0.4887045621871948,0.2859196662902832,-0.3324115574359894,0.9999516010284424,0.4844980835914612,0.28576982021331787,-0.33246296644210815,0.9999514222145081,0.48031938076019287,0.2857440114021301,-0.3324573338031769,0.9999470114707947,0.5035812258720398,0.29275158047676086,-0.19161514937877655,0.999920129776001,0.4716118276119232,0.29065823554992676,-0.23141257464885712,0.9999479055404663,0.49646463990211487,0.3069831430912018,-0.2954765260219574,0.9999295473098755,0.485523521900177,0.30648186802864075,-0.30700838565826416,0.9999294877052307,0.5236707329750061,0.3560141921043396,-0.08506860584020615,0.9998657703399658,0.43665388226509094,0.35445570945739746,-0.1541890949010849,0.9999740719795227,0.5432177782058716,0.4163026511669159,-0.028075436130166054,0.9506628513336182,0.3938562572002411,0.4168272018432617,-0.1224672868847847,0.9935864806175232,0.5527236461639404,0.47738566994667053,-0.14196966588497162,0.8739724159240723,0.39285027980804443,0.4836161732673645,-0.21032017469406128,0.9763871431350708,0.5575577616691589,0.49560070037841797,-0.17094074189662933,0.8195353150367737,0.38893768191337585,0.4980826675891876,-0.2412811815738678,0.9545900225639343,0.5551490187644958,0.4954305589199066,-0.20838364958763123,0.8153892159461975,0.3970753252506256,0.49761176109313965,-0.2702804207801819,0.9537733793258667,0.5521118640899658,0.48990562558174133,-0.1591966450214386,0.7840124368667603,0.4015505611896515,0.4928615093231201,-0.2225124090909958,0.9278948903083801,0.5030622482299805,0.4906017482280731,0.03339977562427521,0.9997187852859497,0.45260047912597656,0.48942768573760986,-0.033545270562171936,0.999769389629364,0.5080957412719727,0.5937106609344482,0.05595506727695465,0.9881656169891357,0.44367194175720215,0.5981806516647339,-0.04371092468500137,0.9961612224578857,0.5166327357292175,0.6862889528274536,0.2085040658712387,0.9868161082267761,0.432292103767395,0.6958655714988708,0.08905283361673355,0.9942209720611572,0.5050491690635681,0.700305163860321,0.21590931713581085,0.9685230255126953,0.43336954712867737,0.7068278789520264,0.0937514677643776,0.9315080046653748,0.5481367707252502,0.7146071791648865,0.09949838370084763,0.9350860714912415,0.4384123682975769,0.7282301187515259,-0.044792089611291885,0.9651282429695129
